steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6
0.0,13.275175094604492,12.135927200317383,18.365589141845703,14.448593139648438,8.658546447753906,4.189213752746582,12.344264030456543
63.1578947368421,13.275175094604492,12.135927200317383,18.365589141845703,14.448593139648438,8.658546447753906,4.189213752746582,12.344264030456543
126.3157894736842,13.275175094604492,13.71030746221925,15.916012750370648,12.804356916983313,9.255118541863045,5.579113779422404,9.899016608599043
189.4736842105263,13.275175094604492,17.336942265645238,14.762318079775934,7.876991123959501,13.92047578246165,8.22172535701138,13.167637560034088
252.6315789473684,13.275175094604492,14.957245306323223,24.390637982459587,17.12351553229599,14.83556913431577,12.45570866889015,15.167020944588085
315.7894736842105,13.275175094604492,17.759279042584275,32.66380399735135,17.88106134885512,15.344219669348877,18.171407616479826,18.268293980714716
378.9473684210526,10.340003050908496,15.388650878690832,25.515984613200608,15.83892610610108,15.847767897475585,14.43845474338314,20.76645799002125
442.10526315789474,7.38184961634984,12.34373982406871,27.039515285055653,10.173358427074307,22.83318842909041,15.190906127211647,27.81955632060893
505.2631578947368,16.726597145864837,22.98581501005331,29.23862483319902,21.286824087785902,21.069542379436342,29.74801437213677,39.282962475931086
568.421052631579,14.69641526128375,24.67469451325905,35.125894427891986,31.88235877713477,33.26185384808824,26.16737520626549,49.69878921399958
631.578947368421,21.07236761097815,23.962140562132365,34.654738436920205,25.596081978431215,7.74492252131968,50.35387888501418,51.706309431723625
694.7368421052631,19.894792174641,20.08095733139345,43.78767420273767,32.12665990849702,8.735114921380063,39.900544220543914,53.121078108176434
757.8947368421052,31.32937832788479,20.047884045859863,44.0770771749619,35.330501967776144,8.514748587147745,28.74040880460823,52.584682367126234
821.0526315789473,32.7452736836846,20.00752513269421,53.61577600538466,38.67953814956246,8.215552707276549,37.11841929795994,58.00281748579137
884.2105263157895,39.828659274176204,20.373596866735216,40.507122450112554,35.93306354330783,8.282856807668123,41.053542102826164,57.35083144864068
947.3684210526316,45.019322983093964,20.576363865140223,25.891850412685912,43.2983334535314,8.307169181518905,41.91653077306526,61.75659586670186
1010.5263157894736,35.52379579062978,20.53708993879031,41.93759175235383,47.80485942792929,8.27400395546064,49.65143782150597,68.5520964821534
1073.6842105263158,31.8769697618285,20.497816012440392,42.593487067614284,42.29013015949377,8.543703423743615,48.025228733019404,58.50871892101978
1136.842105263158,30.39424357751707,20.458542086090475,40.90199661254883,50.75393295288086,8.556722640991211,50.04922866821289,47.18507385253906
1200.0,44.33031019487842,20.419268159740557,40.90199661254883,50.75393295288086,8.556722640991211,50.04922866821289,47.18507385253906
