steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36
0.0,-3.9365344047546387,-3.9526023864746094,-4.148669719696045,-4.046869277954102,-3.4528982639312744,-3.7384486198425293,-3.9480812549591064,-4.216386795043945,-3.8124921321868896,-3.793344259262085,-3.921053647994995,-4.002753257751465,-3.979379177093506,-3.9033048152923584,-3.3019700050354004,-4.328185558319092,-4.31427526473999,-4.118951320648193,-4.080656051635742,-3.8141677379608154,-3.5136449337005615,-3.405862331390381,-3.911546468734741,-3.737859010696411,-4.2241435050964355,-3.7446846961975098,-4.027169704437256,-3.6744649410247803,-3.7263197898864746,-4.0462141036987305,-3.301544189453125,-4.408117771148682,-4.005529403686523,-3.0005650520324707,-4.310558319091797,-4.160675048828125,-3.8027474880218506
63.1578947368421,-3.9365344047546387,-3.9526023864746094,-4.148669719696045,-4.046869277954102,-3.4528982639312744,-3.7384486198425293,-3.9480812549591064,-4.216386795043945,-3.8124921321868896,-3.793344259262085,-3.921053647994995,-4.002753257751465,-3.979379177093506,-3.9033048152923584,-3.3019700050354004,-4.328185558319092,-4.31427526473999,-4.118951320648193,-4.080656051635742,-3.8141677379608154,-3.5136449337005615,-3.405862331390381,-3.911546468734741,-3.737859010696411,-4.2241435050964355,-3.7446846961975098,-4.027169704437256,-3.6744649410247803,-3.7263197898864746,-4.0462141036987305,-3.301544189453125,-4.408117771148682,-4.005529403686523,-3.0005650520324707,-4.310558319091797,-4.160675048828125,-3.8027474880218506
126.3157894736842,-3.9365344047546387,-3.9526023864746094,-4.148669719696045,-4.046869277954102,-3.4528982639312744,-3.7384486198425293,-3.9480812549591064,-4.216386795043945,-3.8124921321868896,-3.793344259262085,-3.921053647994995,-4.002753257751465,-3.979379177093506,-3.9033048152923584,-3.3019700050354004,-4.328185558319092,-4.31427526473999,-4.118951320648193,-4.080656051635742,-3.8141677379608154,-3.5136449337005615,-3.405862331390381,-3.911546468734741,-3.737859010696411,-4.2241435050964355,-3.7446846961975098,-4.027169704437256,-3.6744649410247803,-3.7263197898864746,-4.0462141036987305,-3.301544189453125,-4.408117771148682,-4.005529403686523,-3.0005650520324707,-4.310558319091797,-4.160675048828125,-3.8027474880218506
189.4736842105263,-3.9365344047546387,-3.9526023864746094,-4.148669719696045,-4.046869277954102,-3.4528982639312744,-3.7384486198425293,-3.9480812549591064,-4.216386795043945,-3.8124921321868896,-3.793344259262085,-3.921053647994995,-4.002753257751465,-3.979379177093506,-3.9033048152923584,-3.3019700050354004,-4.328185558319092,-4.31427526473999,-4.118951320648193,-4.080656051635742,-3.8141677379608154,-3.5136449337005615,-3.405862331390381,-3.911546468734741,-3.737859010696411,-4.2241435050964355,-3.7446846961975098,-4.027169704437256,-3.6744649410247803,-3.7263197898864746,-4.0462141036987305,-3.301544189453125,-4.408117771148682,-4.005529403686523,-3.0005650520324707,-4.310558319091797,-4.160675048828125,-3.8027474880218506
252.6315789473684,-3.9365344047546387,-3.863198946857406,-4.110636389644983,-4.136340677318102,-3.5101064106103856,-3.672610492155979,-3.9106085729944526,-4.305562474325182,-3.8124921321868896,-3.7024171734235156,-3.970808534382063,-3.907338168621761,-3.866446772334575,-3.950716817729269,-3.3460729197309758,-4.178024186665185,-4.364125388377523,-4.287839378140889,-4.078486084196475,-3.73041538450043,-3.513561475734176,-3.3528095048454714,-3.8026146257674407,-3.71928458176455,-4.080993215554531,-3.677764667069002,-4.027169704437256,-3.608845182648842,-3.7738813928453614,-3.9638480454649336,-3.292201129366926,-4.4569680794604825,-3.9048275136307433,-3.318666314671778,-4.310558319091797,-4.125619746707086,-3.741981622079227
315.7894736842105,-3.9365344047546387,-3.3121537604019773,-3.8750133708431216,-4.75396598842548,-3.8718249310046473,-3.0782344623716567,-3.677105163552785,-4.936715606939743,-3.8124921321868896,-3.0610848910914834,-4.407523761596017,-3.2503336116369623,-3.0809092549213446,-4.362521952460171,-3.662659622149333,-3.1170497380503392,-4.78158204369458,-5.471603347060707,-4.061646070172886,-3.1505196006821388,-3.5129654849900263,-2.8801097923009933,-3.0303641618095756,-3.5896579742802226,-2.973465810482159,-3.2620314250781077,-4.027169704437256,-3.0519623319520437,-4.140436983569872,-3.4450330774506694,-3.2122660461592387,-4.792500744052627,-3.2776711154880376,-5.277509510411536,-4.310558319091797,-3.9047289288208007,-3.3218308304974546
378.9473684210526,-3.9365344047546387,-2.4966224210382215,-2.8620652760782295,-4.66691362602818,-3.83596704123792,-2.121753662193916,-3.128813422679201,-5.009341159961492,-3.8124921321868896,-2.0654550337842914,-4.056089973279542,-2.4736977405271756,-2.489488991018602,-3.8156943562326773,-3.674218108385663,-1.6292382648304402,-4.902283231782181,-5.900617810100605,-3.65841029297959,-2.7506057279142144,-3.125123039629902,-2.5953546033949317,-1.791882019241523,-3.766120457475953,-1.4571877992570326,-2.3054482367524054,-4.027169704437256,-2.497091095668039,-3.2235454861454116,-2.632069106126309,-3.1763980874047704,-4.091224150908841,-2.8165896017041616,-5.923827436672325,-4.310558319091797,-3.2173060389910693,-3.147177966333219
442.10526315789474,-3.9365344047546387,-1.0673448352910633,-0.027584580774912215,-2.7255629158004804,-2.8556445617108683,0.0651212427267498,-1.84424876459917,-3.585053443734004,-3.8124921321868896,-0.12242736183392378,-1.0652745978802804,-1.3823714099755253,-2.4133739486908152,-0.08831871942818559,-2.8610717500498932,1.0012690511657958,-4.064697654290093,-4.294424189052501,-2.070518851259649,-2.82482586525467,-1.6479346113897728,-2.957833099838436,0.7069050352790116,-4.754946659706096,1.2630051518399692,-0.08667388254368413,-4.027169704437256,-1.9488003770530806,1.4097092456095623,-1.1228098893095093,-3.2855987638949253,-0.6721450713217108,-2.7438162111418953,-3.5252050108468884,-4.310558319091797,-1.4340237886963432,-3.626002492346827
505.2631578947368,-3.9365344047546387,0.9278059061533259,2.5918822645613835,-0.7761587162240651,-2.175776756566405,2.0675183253820872,0.18936174806626327,-2.5770732607506854,-3.8124921321868896,1.7940850415927776,1.2589781754012521,-0.09618574289209947,-1.0312829758752438,3.324326309648553,-0.6084269974584218,3.5014611357710446,-2.6537947512178874,-2.8158348053470035,-0.6172160825354505,-2.8198497633651867,-0.2902922441368904,-3.4534868631393953,2.677448832677209,-5.190384543180839,4.177832683790182,2.2965376167445557,-4.027169704437256,-0.05663269090316425,5.325093454513717,1.140207475140949,-2.1218180951388232,2.1465116821251424,-2.750647060461082,-0.5450168316391897,-4.310558319091797,-0.1852943891400525,-2.308170187540461
568.421052631579,-3.9365344047546387,3.643802093545478,4.934929928158146,1.185026120402692,-1.8880672520825432,3.719362403484573,3.183013694999972,-2.1893646094630603,-3.8124921321868896,3.671272269852801,2.323013428227628,1.4761436756011705,2.2811902946128466,6.153159312642957,3.7968691160242027,5.8075424855021165,-0.18521766552675123,-1.529267719468253,0.5994005493177033,-2.699088125824156,0.8759847786151265,-4.207404467630169,3.852810639431852,-4.809671984265983,7.414736137337844,4.889940585370731,-4.027169704437256,4.320695807288728,8.086541117249132,4.381669670212312,1.4194244695002052,4.0888508608746665,-2.8597531344955436,3.1754978105476983,-4.310558319091797,0.3774697091583866,1.704126696750098
