steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5
0.0,9.962250709533691,9.990564346313477,15.161102294921875,8.088187217712402,14.497699737548828,14.272867202758789
63.1578947368421,9.962250709533691,9.990564346313477,15.161102294921875,8.088187217712402,14.497699737548828,14.272867202758789
126.3157894736842,10.869954007710291,12.019098073226433,13.696083421403415,8.841353177731042,13.831096161446476,14.547831040521285
189.4736842105263,14.220635219041807,16.7909567101911,12.375778933037093,20.219230844514378,12.770556304114065,19.80852894350427
252.6315789473684,13.561690550809512,138.58551383599652,13.253608741415574,121.14520618837568,23.087348802497303,29.641824469361694
315.7894736842105,17.71510281610214,179.6575213412055,51.90658281966887,67.44256378349861,29.31892416130802,155.9745714882684
378.9473684210526,19.140338482846012,208.810765850253,105.466578267782,220.88577087372002,164.98960859529552,123.02712259183424
442.10526315789474,170.63957819682847,233.98507328026554,147.96983623630314,327.42836504682697,181.74056806398724,146.3939259448554
505.2631578947368,336.4855649731405,342.2609154346776,169.8249728524613,314.3025966265171,197.9922140681208,278.98551738803246
568.421052631579,420.0526118878859,426.1709307329927,215.19799207320648,442.38792697391114,263.0079296272847,357.54214189787604
631.578947368421,518.4166057523316,492.51393453230844,306.7535067657197,510.4794223095578,361.9242217636288,211.56357156452532
694.7368421052631,564.0912247399144,543.0818670886423,399.8872253817137,579.9057916096851,434.1585340461678,387.5215508990959
757.8947368421052,610.0404728774348,593.2480148118574,467.1554330819751,530.2942252898526,436.88278325312604,395.83380092502125
821.0526315789473,660.4957200402727,621.7019321802479,512.0889064103842,630.2855914640492,499.2807581669816,230.67920486685165
884.2105263157895,669.4108288577883,652.3438446825446,545.6760847412496,667.7246650026369,544.2196363169791,512.8865478750815
947.3684210526316,684.7529190149065,684.6115826547128,589.1866624253691,665.5759589967083,572.482796103106,528.5830806634302
1010.5263157894736,707.9173499568859,716.7208224003019,576.7900707396357,737.5715036715615,603.3584481239295,541.2173744207627
1073.6842105263158,715.4037373122623,764.8871874665546,625.4208723061578,764.1110502205663,616.4139932658966,563.4876297403727
1136.842105263158,735.065185546875,739.729736328125,638.93603515625,782.958740234375,647.4610595703125,577.99755859375
1200.0,735.065185546875,739.729736328125,638.93603515625,782.958740234375,647.4610595703125,577.99755859375
