steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0.0,35.58386993408203,90.67176055908203,40.222328186035156,75.42767333984375,104.75199890136719,43.89939498901367,136.6497344970703,66.96014404296875,89.33280944824219,80.86585998535156
63.1578947368421,35.58386993408203,90.67176055908203,40.222328186035156,75.42767333984375,104.75199890136719,43.89939498901367,136.6497344970703,66.96014404296875,89.33280944824219,80.86585998535156
126.3157894736842,89.90745922330876,164.96866940613336,58.56106127128428,147.52702560825958,173.86116474887882,43.89939498901367,212.67702962567859,100.63693420633308,158.42202954764247,163.6990398983408
189.4736842105263,415.63070684303096,609.1184900620276,237.45336320370274,609.884383368933,594.0321139592171,43.89939498901367,659.3889548750485,328.7270979121146,574.9115904613979,648.4846394392838
252.6315789473684,535.6435525755654,757.3115736856275,515.581568969697,749.4079152200325,759.3649355926309,223.05661385851627,745.9679522049927,507.18905776898606,729.5437545221666,780.2558887131701
315.7894736842105,589.9207645637817,821.6110955025349,615.4621416126131,813.6305099183194,828.2396609190748,591.9819945465265,812.0567308727316,599.9269536253372,804.8716097415607,831.6348728257684
378.9473684210526,637.3482251553809,850.9478324231906,710.572323341071,839.5399811693767,863.0988721280381,711.2731796054393,838.7041168726174,641.057832171067,851.8536622602605,850.7303381952522
442.10526315789474,695.3602303974008,867.7195321221934,783.2252438091615,857.7550180361059,879.2566407383192,789.2989791332953,856.3322919326018,684.6779290250278,865.3119168671894,863.5930954362241
505.2631578947368,737.1893864852304,879.1825341867769,845.6009753109678,869.4597968632934,890.6802497460064,836.4453676564535,861.8239617530049,716.5314661917149,871.2479492261228,867.4022227689125
568.421052631579,754.3577455320172,889.222626417771,873.0364431927429,878.7333413644216,893.0551633184976,856.375657238369,861.5650366277106,734.908782319262,879.08447642558,883.9485775808804
631.578947368421,792.7955459749816,893.7057781794609,886.9905115617686,884.7978069052587,899.2478258045671,863.7492261829887,865.7555142538343,764.5619491073365,885.0299865145275,889.0524665347876
694.7368421052631,818.4182468876945,892.3104678470736,899.7024461099948,885.7406862391268,903.3847649463737,877.8341871458309,866.4984213803361,797.8706035277423,889.5511839386501,890.1291236582811
757.8947368421052,825.1132018567092,899.1218405631034,911.9396202263564,891.2205314487275,905.6252996884137,881.051193202769,860.8017115891662,856.5324447946753,890.3673299685624,891.7071931482615
821.0526315789473,837.162439362564,896.4839485433374,913.1927312399499,894.5464858167178,908.6695427614194,887.9275543365369,870.4929583341595,850.5544200451372,888.3854671496383,899.3297663705207
884.2105263157895,848.0683315843089,904.6743225957454,910.831033408419,893.1788153961265,909.7299421295262,889.3406346798632,874.4381574102079,890.0675391248835,891.5574834378629,902.4990830223998
947.3684210526316,859.1642069130125,902.1161016295137,908.609735086195,890.9311105601504,908.8600707695032,890.75323130707,873.489620830909,894.6435975708363,892.5496126132515,904.8682438985973
1010.5263157894736,880.2818451845379,908.897325065319,915.5357808872916,891.7592360012625,908.8633003465434,893.3405238146497,874.8227058214068,894.7262289252362,892.4305835234309,903.9020886154566
1073.6842105263158,885.2770695101457,908.38672097719,914.6678358203065,891.2976188087536,912.6691041930198,896.9439600080534,876.3952982953699,898.9501792391737,894.4615649731468,903.8421033593366
1136.842105263158,888.7847901400282,910.4321416378107,920.7588890825741,896.3194657362577,913.003138441164,899.0860427231809,877.8634369933458,900.7966052164384,896.0776055387882,903.5965506836819
1200.0,893.8733004601754,909.1393015278437,923.0686966079555,896.6767010046772,913.223395475804,900.1616462869227,877.8798728643401,905.1175391317227,894.2725863896956,902.8192710580975
