steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51,trial_52,trial_53,trial_54,trial_55,trial_56,trial_57,trial_58,trial_59
0.0,11.785539627075195,20.944839477539062,23.589067459106445,4.790501117706299,22.078189849853516,12.267173767089844,14.26957893371582,21.009227752685547,19.944807052612305,18.501026153564453,25.534420013427734,7.656429290771484,11.978395462036133,30.33766746520996,21.306434631347656,19.665122985839844,14.038528442382812,23.657506942749023,23.632793426513672,10.11609935760498,12.907320022583008,23.30079460144043,41.12226104736328,11.626574516296387,15.905196189880371,7.155399799346924,20.783321380615234,15.256168365478516,14.738500595092773,12.945549011230469,22.072715759277344,18.5211181640625,17.723697662353516,20.409257888793945,20.436363220214844,23.49307632446289,22.489397048950195,6.639081954956055,14.212964057922363,9.581293106079102,10.174055099487305,33.60285949707031,29.099143981933594,23.81216812133789,20.28188705444336,3.913780450820923,7.905327796936035,5.953383445739746,19.593669891357422,18.583890914916992,11.005389213562012,8.893831253051758,7.85148811340332,34.27123260498047,18.74211311340332,2.6329994201660156,16.824853897094727,12.390493392944336,14.423970222473145,11.830799102783203
63.1578947368421,46.87042315836436,91.71751112271943,50.17200718161488,113.16241337311156,41.39476136194935,40.88926539253016,14.26957893371582,57.59252387803123,58.92552279558575,40.329967849868346,61.60281132705941,73.18979865777928,59.553985224801494,44.32265088685587,46.63077779782382,66.90746981154057,39.7661265900137,64.48609638465129,68.20979677040829,48.976084150813485,33.40678464332262,78.19824604094097,52.91187291036721,38.42277565589458,31.191279497682235,21.50361297799906,67.12931745090792,58.10296505391803,54.69629981619951,56.080017674955656,62.40360564653987,117.24717581488953,50.01977350449207,67.36289095973441,55.76497508341504,23.49307632446289,22.489397048950195,30.922566871592846,56.60120434727099,35.53900480009003,43.578393887996114,55.04088186344223,76.82830412225806,49.263495235741836,74.86492184446574,56.666662061011664,87.02257345026739,5.953383445739746,48.604993339289706,43.684047659279344,26.19225925343601,45.185257762059706,116.4359490740466,67.74643723661919,62.35652767602266,90.16406475628236,16.824853897094727,12.390493392944336,44.744095179033984,19.474307962967167
126.3157894736842,137.57890248691263,140.21908586260105,141.93756722088835,290.8255421503011,149.75308984540897,134.45114581537885,60.774511158689876,184.05657339616306,213.16866223383434,140.87020161855708,184.20971037046874,186.69885674986077,135.8302081137458,208.09051209094554,229.07465749799303,131.2816581602007,123.52880110886619,221.18206841087098,156.93765892125666,214.91149196762967,164.16011591876259,163.73158360114869,172.81635959888146,143.0612857745213,145.94940380231066,89.23892179350362,233.88695192379257,158.26522463633796,176.56038106725293,126.93911255670483,161.30090857779092,276.55745714952394,158.13662269532637,183.499744124694,154.33664300350233,77.53726888017812,60.552259581137676,247.00472592949066,146.44034559428422,145.52795445394202,121.54171684824738,151.45131196364133,225.73002465980116,197.8476126626283,151.64564758812577,180.58668864578766,197.4639742609921,72.12044919349265,160.52920284164313,128.00928754467347,132.62862214002757,173.93206056049084,290.35160547048383,191.17459043102002,123.19991166708427,139.30560184794032,55.07439249125453,43.998656632096555,160.69232720240961,82.05341646215443
189.4736842105263,188.893619187994,187.00367052565778,188.4264590762635,314.88397216796875,196.39495595949046,195.43543044529972,198.04064417818603,245.94795622928035,317.4531160596677,203.26728248533735,270.5238864580659,247.89935302734375,198.70303344726562,268.64857224510394,281.62727817418386,243.73735752785302,242.76367917526593,292.90037031208465,213.4976209489185,279.6534118652344,248.35988428301312,230.15347310040585,252.90473307377914,241.5635401424265,264.4107308173312,144.4666985813755,297.4823183952886,252.32128386033972,255.30348461815933,193.16000767480062,266.6843039002225,343.61590576171875,231.53159821326128,280.3521388122106,196.86834945866525,158.24269676584015,154.69950318989888,339.6972075263803,211.67436720121896,206.1740836088116,208.62480197652192,246.93069193427127,253.277853791204,318.50789173107796,188.3041881228094,305.9100036621094,316.5504150390625,261.01325876873113,293.6418949127612,184.72386674654274,218.27774187746562,235.10483391360805,391.34283447265625,212.64863426826216,170.22729228362596,232.97586059570312,194.26352885000517,126.68408172995152,191.3920117833868,193.5432349942727
252.6315789473684,212.84668133970416,280.0133630895162,279.3971562901033,314.88397216796875,305.6893903262046,302.85429301984755,310.5247707501775,372.6206586474362,364.9236437241832,340.7312844583893,367.68211205641865,247.89935302734375,198.70303344726562,359.9587350732558,333.71217987079325,322.4716475320908,332.98743300334013,399.62752544490473,249.94939813553594,279.6534118652344,319.4622729421462,279.86612269333415,267.89987486735794,274.4171729166986,376.90839461841983,368.4080477993805,416.92047278171935,178.7981514506249,405.52433924286197,265.09442701429134,337.8243106797678,343.61590576171875,310.38588689162464,322.2208990220723,305.4333256485634,278.4273767954896,222.9173029898648,355.2412363498299,293.9458792298722,250.08199695073634,350.1580343064598,284.8248647566032,351.3099937572428,351.0775229836001,284.7301309148075,305.9100036621094,316.5504150390625,340.59527587890625,326.7760118866122,232.62060400764352,266.5133378191089,290.17661228748057,391.34283447265625,321.31164604490783,274.80486141342874,232.97586059570312,215.75370082958983,257.10274991550557,296.4000616450678,276.65339376548434
315.7894736842105,296.3429543179778,398.7232691124607,306.32719164323055,314.88397216796875,368.84102761541106,360.15191906881097,339.1686976996287,411.64681271173595,374.97552952205416,413.6591609736905,399.15052912546355,247.89935302734375,198.70303344726562,386.7702409723224,407.540401894957,442.1655435879671,377.3381129879026,357.25393133073317,289.54328269569305,279.6534118652344,393.75703743385696,281.20386239740856,385.1091094076833,316.9359368678695,330.6189976961308,387.3238369483356,329.2109134575362,364.2946208397561,435.54849771463194,247.81110121690355,415.1933325984115,343.61590576171875,380.89876312199596,383.13529281770025,300.7918980851144,297.3593111253717,263.9293162701094,447.1606946379704,311.30718842739367,289.67162687281984,379.01906962834005,422.8017518832985,359.31632673972115,418.03652182729604,344.41545828568525,305.9100036621094,316.5504150390625,340.59527587890625,450.21761196446704,305.20886436956346,328.8375586566411,325.63284773186734,391.34283447265625,352.35077894089767,322.31756612670296,232.97586059570312,292.9132064148836,342.54880962403837,303.656322732851,364.92415619324555
378.9473684210526,318.8770751953125,409.2886962890625,322.4728088378906,314.88397216796875,410.365478515625,390.8033447265625,355.1477750234841,379.17950439453125,437.2265319824219,385.4068908691406,425.15093994140625,247.89935302734375,198.70303344726562,417.4062805175781,476.44671630859375,383.85369873046875,447.14727783203125,463.6899719238281,323.4737548828125,279.6534118652344,396.0337829589844,362.5378723144531,397.91644287109375,364.91876220703125,437.74468994140625,410.91741943359375,440.672607421875,348.7838134765625,382.8466796875,321.0268859863281,440.5798645019531,343.61590576171875,410.7550964355469,403.32525634765625,329.9901123046875,400.4079284667969,225.5370144777402,443.06964111328125,334.93084716796875,324.13458251953125,369.6758117675781,428.63836669921875,401.45703125,451.72314453125,340.76416015625,305.9100036621094,316.5504150390625,340.59527587890625,414.22979736328125,395.4334716796875,375.1014709472656,370.76947021484375,391.34283447265625,362.65411376953125,361.0896301269531,232.97586059570312,344.85493242050194,415.0173229036977,344.6316833496094,359.9229736328125
442.10526315789474,318.8770751953125,409.2886962890625,322.4728088378906,314.88397216796875,410.365478515625,390.8033447265625,417.65631103515625,379.17950439453125,437.2265319824219,385.4068908691406,425.15093994140625,247.89935302734375,198.70303344726562,417.4062805175781,476.44671630859375,383.85369873046875,447.14727783203125,463.6899719238281,323.4737548828125,279.6534118652344,396.0337829589844,362.5378723144531,397.91644287109375,364.91876220703125,437.74468994140625,410.91741943359375,440.672607421875,348.7838134765625,382.8466796875,321.0268859863281,440.5798645019531,343.61590576171875,410.7550964355469,403.32525634765625,329.9901123046875,400.4079284667969,255.1885986328125,443.06964111328125,334.93084716796875,324.13458251953125,369.6758117675781,428.63836669921875,401.45703125,451.72314453125,340.76416015625,305.9100036621094,316.5504150390625,340.59527587890625,414.22979736328125,395.4334716796875,375.1014709472656,370.76947021484375,391.34283447265625,362.65411376953125,361.0896301269531,232.97586059570312,374.02734375,469.9798583984375,344.6316833496094,359.9229736328125
505.2631578947368,318.8770751953125,409.2886962890625,322.4728088378906,314.88397216796875,410.365478515625,390.8033447265625,417.65631103515625,379.17950439453125,437.2265319824219,385.4068908691406,425.15093994140625,247.89935302734375,198.70303344726562,417.4062805175781,476.44671630859375,383.85369873046875,447.14727783203125,463.6899719238281,323.4737548828125,279.6534118652344,396.0337829589844,362.5378723144531,397.91644287109375,364.91876220703125,437.74468994140625,410.91741943359375,440.672607421875,348.7838134765625,382.8466796875,321.0268859863281,440.5798645019531,343.61590576171875,410.7550964355469,403.32525634765625,329.9901123046875,400.4079284667969,255.1885986328125,443.06964111328125,334.93084716796875,324.13458251953125,369.6758117675781,428.63836669921875,401.45703125,451.72314453125,340.76416015625,305.9100036621094,316.5504150390625,340.59527587890625,414.22979736328125,395.4334716796875,375.1014709472656,370.76947021484375,391.34283447265625,362.65411376953125,361.0896301269531,232.97586059570312,374.02734375,469.9798583984375,344.6316833496094,359.9229736328125
568.421052631579,318.8770751953125,409.2886962890625,322.4728088378906,314.88397216796875,410.365478515625,390.8033447265625,417.65631103515625,379.17950439453125,437.2265319824219,385.4068908691406,425.15093994140625,247.89935302734375,198.70303344726562,417.4062805175781,476.44671630859375,383.85369873046875,447.14727783203125,463.6899719238281,323.4737548828125,279.6534118652344,396.0337829589844,362.5378723144531,397.91644287109375,364.91876220703125,437.74468994140625,410.91741943359375,440.672607421875,348.7838134765625,382.8466796875,321.0268859863281,440.5798645019531,343.61590576171875,410.7550964355469,403.32525634765625,329.9901123046875,400.4079284667969,255.1885986328125,443.06964111328125,334.93084716796875,324.13458251953125,369.6758117675781,428.63836669921875,401.45703125,451.72314453125,340.76416015625,305.9100036621094,316.5504150390625,340.59527587890625,414.22979736328125,395.4334716796875,375.1014709472656,370.76947021484375,391.34283447265625,362.65411376953125,361.0896301269531,232.97586059570312,374.02734375,469.9798583984375,344.6316833496094,359.9229736328125
