steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38
0.0,480.705078125,532.6982421875,512.041015625,502.23828125,385.765625,520.7587890625,443.419921875,381.470703125,343.806640625,566.97265625,468.1572265625,535.73046875,515.021484375,495.9111328125,490.3759765625,461.5654296875,524.4404296875,632.7177734375,509.265625,430.1171875,518.5078125,370.6923828125,503.6552734375,498.0205078125,554.408203125,535.2646484375,497.79296875,473.234375,494.9296875,532.2841796875,466.2392578125,487.3525390625,372.3984375,536.099609375,510.251953125,535.6376953125,705.705078125,520.9130859375,542.3203125
63.1578947368421,538.7654067385391,569.7532408021419,546.2333184132686,533.7186179093549,416.58273395542955,563.3881164161184,443.419921875,387.6102710931089,371.08927564849324,572.6086799898369,532.2946571187022,554.7798217704311,546.2953520849147,528.1036601383242,537.6387471252302,514.5084676232256,524.4404296875,740.557324787553,547.5261554606961,430.1171875,559.8249757256187,398.15980898471196,553.3618929058132,531.7921549445599,576.0449441044179,561.8987184335886,529.8555076204368,515.6211860220772,494.9296875,552.6246638882681,522.4242760666309,487.3525390625,385.1001308884843,561.1185018753749,552.43218142521,552.7908723146262,779.1401917646082,546.3657450471785,570.6996597304349
126.3157894736842,642.4171553399598,644.8306915718495,646.9750394390619,589.2262067914434,466.9752419584392,642.2800724580364,443.419921875,405.61460924303304,441.67464751692296,595.6024835215825,637.2048518805993,617.9866122550114,617.8655341961808,599.7238497830386,644.2901274809188,616.1578586994698,524.4404296875,890.3192385278319,637.8200784368412,430.1171875,635.2021186094794,461.4137827239876,638.9360890778628,595.3174045810881,641.1454961411116,639.0832269602474,594.8189581882656,596.7478860635679,494.9296875,590.6005756645477,601.8240192114754,487.3525390625,435.8420764874938,620.2403280416629,638.2011604831723,611.0774358479442,908.5424268648235,593.8007690395881,651.8479486524736
189.4736842105263,657.9692944907257,642.8529288496529,652.4092719671587,604.4767044194448,465.57377863228874,654.2989414717609,591.7258807767054,424.8646870020447,453.0325546783518,614.088966593851,651.8927276921947,631.4198157127805,628.7815426361091,609.4437868411283,646.5578760813106,633.7672851385578,841.7239748527684,906.7607526087413,651.6988595855556,589.683077298378,647.4331775942007,468.245071883953,655.6313337750202,606.5047642640259,652.3736902527405,643.879642833094,609.8716349096943,626.4726746671045,598.4749809464718,613.3897820547131,610.424345172501,598.7073764389423,427.8460234010006,629.6644245474243,642.0388568571387,616.020733446852,956.1097179408911,620.3379530265889,651.2981828347607
252.6315789473684,653.9747086529463,651.7822116547087,656.1390570168627,610.1031288387042,482.65343531723374,664.0030957434341,610.0211359543806,422.3962991583393,467.4824372086559,636.7118982619728,653.0995554051465,642.3708338648885,627.3227213662994,609.9693689294421,653.5456887042286,632.1622810889337,885.9820175505076,936.5302135883145,654.9605988709773,606.1322119581671,660.7920182855029,479.60849505273745,666.6456658929475,614.9611060167424,659.6331253839779,661.3468080047912,607.2361579636647,626.2514569882802,607.0836360845498,604.4480553882224,612.4833417156744,607.7097315927386,431.41816749475475,636.8410592261764,656.1148160288236,621.3280527942479,914.8649381776205,629.752342485936,661.5125835703587
315.7894736842105,664.0419792481082,663.6643430855966,666.6930435339519,609.3789283606328,478.91434635303983,697.0116484753238,609.6732116719312,422.7592597043781,476.66119616208283,633.1501757105441,661.2923315472864,655.705729799562,634.7990919034041,622.7278353886384,653.4279343256663,633.7689111716114,915.6841434519741,939.1874708990135,657.721400173417,609.5726523021386,665.596115357069,477.5108678016777,683.2716254752426,605.5307882189144,659.568570640434,678.423007806907,615.0155338781768,630.8228130097107,610.8246949859196,619.1780723927496,613.6012856520656,610.1620860687525,423.692225356436,636.8791624027596,653.5605956722636,626.2993993809158,952.8483176592456,622.603340066694,662.9675136049678
378.9473684210526,677.9273097220271,673.569691451251,663.1904872164255,611.3419837473,476.7633794323182,720.2695262020948,610.3628494889653,415.82168558335945,488.36684960229525,639.1827858359173,679.0367323221421,649.6373638191459,641.4003793518912,619.9065476762776,669.2966390851108,637.141802069972,919.1449432772473,932.662293599302,674.4136904863395,610.0968176059532,677.9840378388557,486.14220721345384,680.2238510331155,615.6120035246879,667.3228076546987,715.3604098446052,622.563333394261,651.5546669581471,609.3689315928614,632.9089013883423,613.8113124026034,608.5734851781518,435.5065584277423,637.7599923740116,657.646010070352,630.2827616223329,948.7672019479163,633.8633042859515,668.2012558562341
442.10526315789474,686.1355805783284,672.0196153621287,669.7680305511294,622.345073950061,487.64714050966415,718.4023657284496,608.6085026759409,419.2574699803602,471.1011997724779,639.0774154244775,688.5181169533894,663.713484627377,642.5212441579615,624.836029279552,673.9145910820811,631.0680582099079,941.1982364964554,954.3043474682656,684.7593739091573,610.0384395410841,721.1793031221953,491.4643840444242,718.7448853337734,618.4931297343003,683.5488367251286,705.6624328259721,614.7183280535656,649.1092236602748,610.6592000980245,633.2108253228669,620.9167587276338,610.1736686054496,591.8860547217721,646.833036820745,651.4735539082939,631.6423554557817,962.30812866424,629.7865895222479,677.2648283500598
505.2631578947368,720.9458855155697,701.2784893127572,675.2534733930516,617.8241111429031,486.8029606039301,719.3395176602056,623.2544790955048,426.5019325085046,487.29476366935364,623.2181161348167,720.3334071509399,671.8322349283383,643.8043787165998,617.0171573612503,693.1259230996698,646.476255267753,927.0404319286374,927.6200986225218,720.425297707045,609.8770447041157,719.409057634047,472.7875088023262,719.0524707388112,620.159658275678,720.4744447325581,712.2604407321655,616.5556113853622,655.929088923394,622.2066406049728,639.6863564979595,611.4186312686929,616.0416546301406,594.6720823530353,657.6835671452754,671.860117461214,639.07492565256,951.2901977071781,637.5916489947635,716.2939745366934
568.421052631579,719.9287109375,703.22265625,696.69140625,630.9443359375,486.69140625,718.4462890625,630.8679524989968,417.1005859375,485.4716796875,638.2626953125,719.2275390625,667.29296875,648.8134765625,615.3916015625,694.5732421875,614.5009765625,966.4819914691616,929.6455078125,720.0263671875,621.8931043975853,717.201171875,486.26953125,714.25,626.5927734375,719.509765625,674.44921875,625.5390625,656.48046875,619.1501191014961,636.708984375,620.833984375,633.9803667567244,603.849609375,653.458984375,660.8046875,640.537109375,940.1103515625,620.40234375,716.4521484375
