steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22
0.0,1.0,1.0,1.0,0.9990234375,1.0,1.0,0.9990234375,1.0,0.9921875,0.99609375,0.9951171875,1.0,1.0,1.0,1.0,0.9970703125,1.0,0.998046875,1.0,0.9970703125,0.9853515625,0.998046875,0.9990234375
63.1578947368421,1.0,1.0,1.0,0.9990234375,1.0,1.0,0.9990234375,1.0,0.9921875,0.99609375,0.9951171875,1.0,1.0,1.0,1.0,0.9970703125,1.0,0.998046875,1.0,0.9970703125,0.9853515625,0.998046875,0.9990234375
126.3157894736842,1.0,1.0,1.0,0.9990234375,1.0,1.0,0.9990234375,1.0,0.9921875,0.99609375,0.9951171875,1.0,1.0,1.0,1.0,0.9970703125,1.0,0.998046875,1.0,0.9970703125,0.9853515625,0.998046875,0.9990234375
189.4736842105263,1.0,1.0,1.0,0.9990234375,1.0,1.0,0.9990234375,1.0,0.9921875,0.99609375,0.9951171875,1.0,1.0,1.0,1.0,0.9970703125,1.0,0.998046875,1.0,0.9970703125,0.9853515625,0.998046875,0.9990234375
252.6315789473684,1.0,1.0,1.0,0.9990234375,1.0,1.0,0.9990234375,1.0,0.9921875,0.99609375,0.9951171875,1.0,1.0,1.0,1.0,0.9970703125,1.0,0.998046875,1.0,0.9970703125,0.9853515625,0.998046875,0.9990234375
315.7894736842105,1.0,1.0,1.0,0.9990234375,1.0,1.0,0.9990234375,1.0,0.9921875,0.99609375,0.9951171875,1.0,1.0,1.0,1.0,0.9970703125,1.0,0.998046875,1.0,0.9970703125,0.9853515625,0.998046875,0.9990234375
378.9473684210526,1.0,1.0,1.0,0.9990234375,1.0,1.0,0.9990234375,1.0,0.9921875,0.99609375,0.9951171875,1.0,1.0,1.0,1.0,0.9970703125,1.0,0.998046875,1.0,0.9970703125,0.9853515625,0.998046875,0.9990234375
442.10526315789474,1.0,1.0,1.0,0.9990234375,0.9999102937076505,1.0,0.999136813522684,1.0,0.9928747977620299,0.9965312072647291,0.9956784007551103,1.0,1.0,1.0,1.0,0.9973642658707057,0.9997454456058059,0.9981616874294399,1.0,0.9973362175004353,0.9861887823338265,0.9982203994920343,0.9991270772695967
505.2631578947368,1.0,1.0,1.0,0.9990234375,0.999712662264552,1.0,0.9993412442164776,1.0,0.9943088318089809,0.9973590084146952,0.996708736281905,1.0,1.0,1.0,1.0,0.9979775603217393,0.9993299755677704,0.9985604103653438,1.0,0.9979466218084814,0.9887394148439484,0.9986235507861208,0.9993297723190827
568.421052631579,1.0,1.0,1.0,0.9990234375,0.9995150308214537,1.0,0.9995456749102714,1.0,0.9957428658559317,0.9981868095646612,0.9977390718086998,1.0,1.0,1.0,1.0,0.9985908547727729,0.9989145055297349,0.9989591333012477,1.0,0.9985570261165273,0.9912900473540706,0.999026702080207,0.9995324673685687
631.578947368421,1.0,1.0,1.0,0.9990234375,0.9993173993783552,1.0,0.999750105604065,1.0,0.9971768999028827,0.9990146107146274,0.9987694073354946,1.0,1.0,1.0,1.0,0.9992041492238064,0.9984990354916994,0.9993578562371517,1.0,0.9991674304245733,0.9938406798641926,0.9994298533742934,0.9997351624180547
694.7368421052631,1.0,1.0,1.0,0.9990234375,0.9991197679352567,1.0,0.9999545362978586,1.0,0.9986109339498336,0.9998424118645934,0.9997997428622893,1.0,1.0,1.0,1.0,0.9998174436748399,0.9980835654536638,0.9997565791730556,1.0,0.9997778347326193,0.9963913123743146,0.9998330046683798,0.9999378574675407
757.8947368421052,1.0,1.0,0.9998120116640384,0.9991826987052002,0.9991240562675657,1.0,0.9995241360078636,0.9998961835104238,0.9991696248309241,0.9998322691660593,1.0,1.0,1.0,1.0,0.9998804424842742,0.9998582066986932,0.9982370791793591,1.0,0.9998203553448437,1.0,0.9981150164886845,0.9997611305604426,0.9995818139691071
821.0526315789473,1.0,1.0,0.9996068504385991,0.9993894772034009,0.9993203567058386,1.0,0.9989121774807963,0.9996968436504677,0.9993748439706737,0.9996250995435593,1.0,1.0,1.0,1.0,0.9996770106553081,0.9996563182665772,0.9984457074710974,1.0,0.9996133885876416,1.0,0.998309195624134,0.9993533469810248,0.9989787352052445
884.2105263157895,1.0,1.0,0.9994016892131597,0.9995962557016015,0.9995166571441115,1.0,0.9983002189537289,0.9994975037905117,0.9995800631104232,0.9994179299210593,1.0,1.0,1.0,1.0,0.999473578826342,0.9994544298344612,0.9986543357628358,1.0,0.9994064218304395,1.0,0.9985033747595835,0.9989455634016071,0.9983756564413819
947.3684210526316,1.0,1.0,0.9991965279877204,0.9998030341998022,0.9997129575823844,1.0,0.9976882604266615,0.9992981639305557,0.9997852822501728,0.9992107602985593,1.0,1.0,1.0,1.0,0.9992701469973759,0.9992525414023452,0.9988629640545742,1.0,0.9991994550732374,1.0,0.998697553895033,0.9985377798221893,0.9977725776775194
1010.5263157894736,1.0,1.0,0.9990554565886688,1.0,0.9999092580206573,1.0,0.9970763018995942,0.9990988240705996,0.9999905013899224,0.9990432135701853,1.0,1.0,1.0,1.0,0.9990667151684098,0.9990506529702291,0.9989754402548701,1.0,0.998992798260915,1.0,0.9988917330304825,0.9981299962427715,0.9971694989136568
