steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28
631.578947368421,989.1371997187076,920.9101154700636,30.147940883362864,939.2264054999417,987.0322554109889,992.2755799365699,992.3290516333777,252.91922744388063,937.3929550013734,979.7383251774457,933.702241094064,497.6167269837228,958.467510127561,865.1860344711552,44.99106063371587,742.9730871216202,167.1088226995618,692.1341869678589,866.3289301635372,684.7708780134446,986.7291988742201,988.9347195110397,81.51568476387415,976.1692089219715,760.5828331675227,911.9282334270982,107.79806789064922,944.5386053974357,654.0173442176335
694.7368421052631,661.5865914901347,486.9990154195989,226.43651679648696,52.690037329094615,985.1652797485383,762.9064109313804,130.25271751355137,969.5095894208081,961.679224017331,777.1900707256556,966.4283908967632,792.943474318462,641.8391979629075,384.12858896156513,191.11142977066575,988.4867602002439,813.466649675823,685.3590917754208,971.838577799325,995.2361362558621,988.8439572180021,991.1203690830056,977.9940847449208,986.8459044817565,507.4852706101176,903.1598701778391,666.5003400620859,969.4710476696408,986.6710039329172
757.8947368421052,501.89690265244434,985.4508450807369,859.9903363271858,439.95651046430993,984.2227204534804,505.8283921049639,736.3580189266534,991.8365819470309,975.2724681776097,559.7579378463399,459.39077205630474,617.793021305451,616.6720313630054,974.9511405238643,793.5161765657514,994.5760407429328,708.8982985330595,678.5839965829828,981.3363865023676,998.028670351301,993.3628011991838,991.8335640901835,455.94645369267744,989.4476658055302,971.6438440654265,703.7661437715223,990.9457400494949,729.5728285551209,989.1396180810864
821.0526315789473,260.4303189731929,715.657907213409,922.0537707672704,880.9405853782499,919.6689988993226,310.5948896755177,956.6451228712388,49.640892015791664,983.8514314299497,311.90933031306486,799.9206223750175,979.2200582666962,195.40969843888388,990.0346909687681,980.3835549745544,170.50585151945313,994.8413145293615,671.8089013905447,867.5609047931475,226.28395857929985,895.3758529791105,921.1411400841251,812.7909986812294,991.4838825629193,984.7048337462013,916.5842422175127,993.6526416084101,972.5187538146831,994.4282436483734
884.2105263157895,909.4066323506431,969.5574147942333,970.3778660670337,742.2677404944062,370.45164817247786,911.5802440176186,977.2585780156351,992.7483558602322,280.65566072909655,898.3549150093039,989.747065921632,985.5699377786092,950.4160064178792,200.08178603166874,964.6986998110199,930.540100261469,42.204408554909264,665.0338061981067,127.41432169772962,962.5349994533948,64.52807592317703,973.4946246271347,993.5111730885919,650.1211720384148,993.1444943094571,782.6851568130888,977.2269331650004,233.3641843649358,996.5837278119697
947.3684210526316,991.4283375063419,761.7154793880741,990.4451792649459,96.99405543154518,984.911475665777,205.63339468071248,179.23142453285936,994.3957364246627,992.247953593015,785.5249645754106,282.5614241883856,153.582684089404,300.912227006918,964.2322323032122,977.8366485412587,981.6334717334415,153.7493632172285,658.2587110056687,731.2155450253288,977.8421580541399,540.1228740096693,102.51309548189127,734.8139164256756,757.5363066014288,515.8607590353702,635.6037585376927,989.6295713268123,979.9904333233914,994.2151557658615
1010.5263157894736,985.5882857253952,502.0503548235321,992.8647234602337,991.643955593665,993.4190515313928,989.7787726291112,969.3504197377812,242.33422992773785,994.7106550719287,521.660058369961,996.7768457089526,958.2776975926113,517.2335701994139,981.8256344220398,992.2890209776403,327.03627035842146,699.3379608388145,651.4836158132306,981.4758003437274,235.61463218481254,921.0879311064997,983.9256769241166,544.4650482932401,673.6449753610163,88.78134368213267,603.7531661070691,987.6748338731304,994.1120143775393,396.328818739412
1073.6842105263158,987.4425042320853,992.6908558629456,557.8975706729404,992.1077143895158,969.8236083984375,990.1370053433379,990.7726213556003,41.21090500497316,190.79206230760462,963.8000863229405,990.3949495850004,977.291225115027,750.891989541515,986.8114695293345,975.7699886994274,935.1777405157004,956.7740120546921,644.7085206207926,990.6094628450904,45.529296875,954.6209783913763,995.8105417698458,986.248021766481,210.0344960726186,951.607177734375,206.92172014975927,996.136474609375,229.84079025534527,815.6919609024131
1136.842105263158,72.69497680664062,992.9071044921875,952.1177368164062,148.4024658203125,969.8236083984375,992.3624267578125,54.94091796875,921.3062744140625,31.44680404663086,991.07373046875,996.5274658203125,986.2218017578125,996.3780517578125,990.26806640625,974.9888916015625,997.248779296875,981.6031494140625,637.9334254283546,989.4360899371143,45.529296875,821.1891035470738,996.68994140625,932.7783203125,994.9285888671875,951.607177734375,979.18994140625,996.136474609375,980.359130859375,965.4223553521696
1200.0,72.69497680664062,992.9071044921875,952.1177368164062,148.4024658203125,969.8236083984375,992.3624267578125,54.94091796875,921.3062744140625,31.44680404663086,991.07373046875,996.5274658203125,986.2218017578125,996.3780517578125,990.26806640625,974.9888916015625,997.248779296875,981.6031494140625,631.1583302359165,983.6738699642651,45.529296875,796.6273809179265,996.68994140625,932.7783203125,994.9285888671875,951.607177734375,979.18994140625,996.136474609375,980.359130859375,970.2245482772806
