steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31
0.0,219.79563903808594,222.60255432128906,214.93824768066406,219.8274383544922,224.8787841796875,220.73974609375,220.42274475097656,221.80557250976562,223.4500274658203,221.91900634765625,219.9648895263672,220.0514373779297,216.92626953125,223.43362426757812,222.86508178710938,219.32020568847656,215.25462341308594,221.70668029785156,223.47256469726562,220.96112060546875,224.80442810058594,222.49671936035156,224.1659698486328,220.94680786132812,216.8023681640625,217.4276580810547,229.46566772460938,218.85140991210938,220.32046508789062,221.4033660888672,224.8878631591797,213.11744689941406
63.1578947368421,227.40083234505732,228.56208972233617,221.5002627535808,224.75500480179818,230.275118064639,226.68187825773856,225.48517648373038,227.8863300936572,223.4500274658203,228.40999901709446,224.61014129780065,225.70946118294376,221.40261724351902,230.92860490831035,228.9772825188025,223.89718350144736,222.16930528972716,224.57285387627473,225.65626085072628,220.96112060546875,227.872535038295,226.84340726855905,227.53315166728763,220.94680786132812,224.10899333900574,225.43740488968595,231.888760952885,223.654286332476,225.70208833267364,225.7689766046181,229.6399793280067,213.11744689941406
126.3157894736842,259.0333413253841,312.25951480138787,266.8556483450487,317.97921611890445,277.60168717710656,285.16114446104325,257.04293679871546,322.1318987927798,223.4500274658203,262.3587728731358,267.21473320628036,349.5237286704665,249.89156867789688,260.56693329266267,270.92595968853254,270.9967314040024,267.37124842375323,346.40905599279773,307.90894760681607,220.96112060546875,271.8677968656823,321.7089151509788,294.44155331339533,220.94680786132812,254.68518036345606,266.35641371741116,327.1543437129531,311.7255497373618,256.4313012241868,285.73570506036936,319.5610984822762,213.11744689941406
189.4736842105263,356.55269467631297,814.8676462477474,337.5384551158562,745.186392422669,434.2295478920009,529.3781773486016,398.6361487940443,802.7066273819371,234.1616572705523,724.904099675967,395.96728431935,862.6134656500896,389.6264454845101,380.16145754973616,778.1005597781589,742.4512215374434,424.5908178115867,372.5057776077539,454.0496652987121,234.99262674960679,435.4707681400254,825.002520690351,379.87598151381985,234.57288589803872,410.90492732933836,630.6929089828234,439.19940555940207,471.82902671732467,539.9566673518099,603.6974237477128,469.28323123218695,225.7177570257969
252.6315789473684,558.7657262527769,888.7562922943863,481.45127327013114,885.1300998012738,588.6220635355128,927.9526059241773,868.7343688492548,901.835490915134,340.8974163944199,924.9231641118278,849.2917130847835,895.7836003005109,806.0304007658349,566.1942346601325,889.9845005358296,897.3765865245338,895.4275001912495,588.2465832986555,562.5570856637258,354.69353531630827,638.5495015695377,921.0010553679136,872.8730457833236,367.2814711424835,520.1356754298091,914.5110346113273,584.1101065826167,782.3930387227358,909.8777128549262,932.792603099896,595.5741434885442,305.64746067044774
315.7894736842105,944.75994960878,929.5258833212399,642.3955039812358,933.7871968969116,786.6547234332476,935.2975900723948,946.5508593854205,931.0971473659699,459.0609142751621,950.5915224485855,933.3450859691023,928.2402596398515,857.2703627553611,778.9723286990029,922.2110014094083,934.545714831327,939.0386061126948,939.005403551335,894.2927272831705,766.1199807455606,754.8264888979835,943.5908281229347,942.3814688685026,509.30472908779905,594.8510649637956,942.1700075780797,921.3493957218736,931.8352839599527,947.1641979958212,949.7460788103934,661.2440019442956,377.3654223847291
378.9473684210526,955.6794064138669,951.7345257695537,930.5048090193707,948.2598470101009,963.6277195800474,949.6357539322883,958.1136267026698,948.7936085966028,697.0955273283328,957.6600365552358,960.3123953026738,942.5673865175904,936.3395739795482,940.7684446814609,951.3902710640763,959.0197899329085,948.5689881687372,955.5222995157607,954.4652737041961,922.9977203146992,947.284669806685,954.3535257773754,945.7762050660635,911.1720945363162,784.1275598193,956.9147852694526,947.9923643165148,944.6881852526674,961.6645362296623,958.9075920956826,718.2018764360101,545.5716297566493
442.10526315789474,959.6828780542829,963.0463082349897,952.5693779880704,963.4229565042679,960.2844904642905,960.940807946718,960.8971378650014,962.0138562118083,944.1072008122861,963.6084125604599,962.3458543133573,960.9804128106392,956.6126426494263,957.7012131808425,962.86243811833,962.3048540754692,952.8834415897369,949.8213937369604,959.2504049230505,944.0207157437377,957.8460423777807,964.6952477716931,952.8752529120655,936.5447352904174,951.5973972207845,965.8817587805369,951.9325809691695,952.6439022273149,964.5046989937795,963.4058438069131,802.8893219838892,638.0466388191561
505.2631578947368,958.5551147460938,963.1954345703125,959.2564697265625,963.8572998046875,961.1917724609375,962.5685424804688,961.1964721679688,961.9442138671875,950.3316292794055,963.4136352539062,959.4290771484375,961.0800170898438,959.1917114257812,960.0768432617188,964.3633422851562,964.1497802734375,958.1533203125,961.3983154296875,962.7953491210938,959.1520234272765,957.3090209960938,963.7545166015625,959.6184692382812,941.0278814952858,960.2571411132812,962.20654296875,959.8241577148438,955.8610229492188,964.4690551757812,964.6451416015625,955.9258422851562,682.3096850443753
568.421052631579,958.5551147460938,963.1954345703125,959.2564697265625,963.8572998046875,961.1917724609375,962.5685424804688,961.1964721679688,961.9442138671875,951.0481981676664,963.4136352539062,959.4290771484375,961.0800170898438,959.1917114257812,960.0768432617188,964.3633422851562,964.1497802734375,958.1533203125,961.3983154296875,962.7953491210938,962.6833259152061,957.3090209960938,963.7545166015625,959.6184692382812,955.8926371279218,960.2571411132812,962.20654296875,959.8241577148438,955.8610229492188,964.4690551757812,964.6451416015625,955.9258422851562,699.3442044609579
631.578947368421,958.5551147460938,963.1954345703125,959.2564697265625,963.8572998046875,961.1917724609375,962.5685424804688,961.1964721679688,961.9442138671875,959.9406127929688,963.4136352539062,959.4290771484375,961.0800170898438,959.1917114257812,960.0768432617188,964.3633422851562,964.1497802734375,958.1533203125,961.3983154296875,962.7953491210938,962.404052734375,957.3090209960938,963.7545166015625,959.6184692382812,956.4895629882812,960.2571411132812,962.20654296875,959.8241577148438,955.8610229492188,964.4690551757812,964.6451416015625,955.9258422851562,727.1160888671875
694.7368421052631,958.5551147460938,963.1954345703125,959.2564697265625,963.8572998046875,961.1917724609375,962.5685424804688,961.1964721679688,961.9442138671875,959.9406127929688,963.4136352539062,959.4290771484375,961.0800170898438,959.1917114257812,960.0768432617188,964.3633422851562,964.1497802734375,958.1533203125,961.3983154296875,962.7953491210938,962.404052734375,957.3090209960938,963.7545166015625,959.6184692382812,956.4895629882812,960.2571411132812,962.20654296875,959.8241577148438,955.8610229492188,964.4690551757812,964.6451416015625,955.9258422851562,727.1160888671875
757.8947368421052,958.5551147460938,963.1954345703125,959.2564697265625,963.8572998046875,961.1917724609375,962.5685424804688,961.1964721679688,961.9442138671875,959.9406127929688,963.4136352539062,959.4290771484375,961.0800170898438,959.1917114257812,960.0768432617188,964.3633422851562,964.1497802734375,958.1533203125,961.3983154296875,962.7953491210938,962.404052734375,957.3090209960938,963.7545166015625,959.6184692382812,956.4895629882812,960.2571411132812,962.20654296875,959.8241577148438,955.8610229492188,964.4690551757812,964.6451416015625,955.9258422851562,727.1160888671875
821.0526315789473,958.5551147460938,963.1954345703125,959.2564697265625,963.8572998046875,961.1917724609375,962.5685424804688,961.1964721679688,961.9442138671875,959.9406127929688,963.4136352539062,959.4290771484375,961.0800170898438,959.1917114257812,960.0768432617188,964.3633422851562,964.1497802734375,958.1533203125,961.3983154296875,962.7953491210938,962.404052734375,957.3090209960938,963.7545166015625,959.6184692382812,956.4895629882812,960.2571411132812,962.20654296875,959.8241577148438,955.8610229492188,964.4690551757812,964.6451416015625,955.9258422851562,727.1160888671875
884.2105263157895,958.5551147460938,963.1954345703125,959.2564697265625,963.8572998046875,961.1917724609375,962.5685424804688,961.1964721679688,961.9442138671875,959.9406127929688,963.4136352539062,959.4290771484375,961.0800170898438,959.1917114257812,960.0768432617188,964.3633422851562,964.1497802734375,958.1533203125,961.3983154296875,962.7953491210938,962.404052734375,957.3090209960938,963.7545166015625,959.6184692382812,956.4895629882812,960.2571411132812,962.20654296875,959.8241577148438,955.8610229492188,964.4690551757812,964.6451416015625,955.9258422851562,727.1160888671875
947.3684210526316,958.5551147460938,963.1954345703125,959.2564697265625,963.8572998046875,961.1917724609375,962.5685424804688,961.1964721679688,961.9442138671875,959.9406127929688,963.4136352539062,959.4290771484375,961.0800170898438,959.1917114257812,960.0768432617188,964.3633422851562,964.1497802734375,958.1533203125,961.3983154296875,962.7953491210938,962.404052734375,957.3090209960938,963.7545166015625,959.6184692382812,956.4895629882812,960.2571411132812,962.20654296875,959.8241577148438,955.8610229492188,964.4690551757812,964.6451416015625,955.9258422851562,727.1160888671875
1010.5263157894736,958.5551147460938,963.1954345703125,959.2564697265625,963.8572998046875,961.1917724609375,962.5685424804688,961.1964721679688,961.9442138671875,959.9406127929688,963.4136352539062,959.4290771484375,961.0800170898438,959.1917114257812,960.0768432617188,964.3633422851562,964.1497802734375,958.1533203125,961.3983154296875,962.7953491210938,962.404052734375,957.3090209960938,963.7545166015625,959.6184692382812,956.4895629882812,960.2571411132812,962.20654296875,959.8241577148438,955.8610229492188,964.4690551757812,964.6451416015625,955.9258422851562,727.1160888671875
1073.6842105263158,958.5551147460938,963.1954345703125,959.2564697265625,963.8572998046875,961.1917724609375,962.5685424804688,961.1964721679688,961.9442138671875,959.9406127929688,963.4136352539062,959.4290771484375,961.0800170898438,959.1917114257812,960.0768432617188,964.3633422851562,964.1497802734375,958.1533203125,961.3983154296875,962.7953491210938,962.404052734375,957.3090209960938,963.7545166015625,959.6184692382812,956.4895629882812,960.2571411132812,962.20654296875,959.8241577148438,955.8610229492188,964.4690551757812,964.6451416015625,955.9258422851562,727.1160888671875
1136.842105263158,958.5551147460938,963.1954345703125,959.2564697265625,963.8572998046875,961.1917724609375,962.5685424804688,961.1964721679688,961.9442138671875,959.9406127929688,963.4136352539062,959.4290771484375,961.0800170898438,959.1917114257812,960.0768432617188,964.3633422851562,964.1497802734375,958.1533203125,961.3983154296875,962.7953491210938,962.404052734375,957.3090209960938,963.7545166015625,959.6184692382812,956.4895629882812,960.2571411132812,962.20654296875,959.8241577148438,955.8610229492188,964.4690551757812,964.6451416015625,955.9258422851562,727.1160888671875
1200.0,958.5551147460938,963.1954345703125,959.2564697265625,963.8572998046875,961.1917724609375,962.5685424804688,961.1964721679688,961.9442138671875,959.9406127929688,963.4136352539062,959.4290771484375,961.0800170898438,959.1917114257812,960.0768432617188,964.3633422851562,964.1497802734375,958.1533203125,961.3983154296875,962.7953491210938,962.404052734375,957.3090209960938,963.7545166015625,959.6184692382812,956.4895629882812,960.2571411132812,962.20654296875,959.8241577148438,955.8610229492188,964.4690551757812,964.6451416015625,955.9258422851562,727.1160888671875
