steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38
0.0,610.5059204101562,842.0384521484375,710.9823608398438,568.1563110351562,588.9359130859375,801.10302734375,725.87939453125,499.82281494140625,603.7695922851562,914.7947998046875,812.9552001953125,344.99334716796875,833.7294921875,638.5443115234375,933.0227661132812,936.32958984375,792.6514282226562,952.0191040039062,908.98583984375,785.3927612304688,914.7662353515625,835.645263671875,759.876220703125,848.321044921875,854.329345703125,548.4183349609375,789.2893676757812,817.473388671875,574.6305541992188,684.1602172851562,694.9581298828125,721.82861328125,594.2279663085938,933.4105224609375,941.232177734375,924.6405029296875,908.3387451171875,906.9540405273438,901.5262451171875
63.1578947368421,610.5059204101562,842.0384521484375,710.9823608398438,568.1563110351562,588.9359130859375,801.10302734375,725.87939453125,499.82281494140625,603.7695922851562,914.7947998046875,812.9552001953125,344.99334716796875,833.7294921875,638.5443115234375,933.0227661132812,936.32958984375,792.6514282226562,952.0191040039062,908.98583984375,785.3927612304688,914.7662353515625,835.645263671875,759.876220703125,848.321044921875,854.329345703125,548.4183349609375,789.2893676757812,817.473388671875,574.6305541992188,684.1602172851562,694.9581298828125,721.82861328125,594.2279663085938,933.4105224609375,941.232177734375,924.6405029296875,908.3387451171875,906.9540405273438,901.5262451171875
126.3157894736842,931.5274680157075,907.4480417380879,909.5794627637748,935.489936058163,938.9059109609128,835.9189314491771,959.0133151502256,917.8975359095942,603.7695922851562,927.8925684976695,788.7461881544883,798.0723269745399,948.5066229187806,638.5443115234375,953.7119328629616,895.1540960725359,937.2429065445361,911.5028460355904,946.5595655995943,785.3927612304688,956.4018520589927,941.5826777366835,931.1584011345957,606.6597995022473,953.3091781542086,955.0972818074713,871.8114378485267,955.786068687039,914.9125696392484,956.6396404178649,743.3561380134216,946.6598041568333,594.2279663085938,959.052554820353,906.7476185091648,723.4935007280565,825.658641568676,952.8250124447384,943.8489271867144
189.4736842105263,962.2182173107254,963.3003573456314,962.4065562155673,958.7906031918307,885.1573385114458,858.943679501596,960.091880575326,964.4600698654373,604.0327665891076,967.2962485318058,962.3282972864022,966.8595516553125,963.6817296724103,638.5443115234375,958.4665153898478,953.482135849436,957.6290258014023,970.7530036552089,962.7248539600689,787.9400440652516,967.5862121957556,942.8567223684829,972.1754924565289,968.3151560357085,971.5831457786232,963.889711378999,963.3925447098578,830.4410964211054,968.2215533451132,968.7213834487864,961.2992434921648,962.9448443752568,594.2279663085938,955.6263184872512,910.8100933839066,964.6509737214483,912.6600196510955,928.903758653714,964.5515507716322
252.6315789473684,967.8967921874465,950.1166185432179,957.9363014447156,970.4446483431867,967.1849751475464,968.0393192810163,965.2328908967896,950.440297243636,847.7419591234916,972.2239769288421,968.1634522701307,960.7057237033698,965.1276101843747,936.0693137318042,968.9391057866635,879.3965913350205,970.8856753634265,972.7177886726657,967.9239394553057,953.5864539968841,968.7880848782424,971.9141218481878,974.6339309044467,969.4171864426106,964.7542878301361,971.1154898337038,972.8471875519042,968.9247764423349,920.4193562249409,973.1258453483292,794.2937545866662,970.4612991635779,924.8546012359869,954.0014577700892,971.7711585542584,968.1357914400847,968.5049071528458,973.5543582603945,971.0597674110955
315.7894736842105,972.6595021779281,975.7584813001633,974.2803426340733,975.2848512157979,971.3799832030244,967.378802786032,974.3277857841614,974.6470917031625,965.8191300645334,972.5006510751564,973.8735740353744,967.3526476673574,974.9984597707197,969.2825033586894,974.67525100021,972.5520645070106,971.0768427637902,976.6625178798549,975.4255786467867,963.2512756181169,974.6114150779327,970.3613764613867,975.831619182536,968.8642264115697,973.7552295837477,973.8036997242185,975.2743299084284,973.1455689154052,973.3728610691279,972.979902847088,971.5816809967029,973.0093310365156,969.5174370551043,972.6103698281238,972.561247900182,973.1311101476783,974.6855009256792,972.5309692232464,975.7120204254585
378.9473684210526,973.2460986989463,974.5551847420795,975.0820093038416,974.0581634414324,969.158870273764,968.8681407178432,973.7026285618925,975.3434006224511,973.1945257444852,971.1373207919878,972.8357427840806,963.9678056382572,975.4709687199353,970.7478310576167,975.1990821559918,971.7874181301426,973.5033375363583,976.9858135908116,973.6647153416653,948.882214916086,973.4344061592708,974.4281004828537,976.258463957399,976.3972234500511,973.9029778574281,973.901720634964,969.7778489110472,974.5888241871847,974.0987778198286,976.1656768214127,973.0713542095353,974.1026723693996,973.728017305197,973.130350740495,973.6586278667943,972.9475486375248,975.8265311712695,972.9532346221405,974.2050491991538
442.10526315789474,973.3306787104725,975.7361190765733,973.8330586243768,974.0350475488823,968.7840448599118,969.2484008254683,974.52764635125,975.3213457614836,976.6424290741389,970.8389368413713,972.3858068912085,965.0765012613646,974.9347889868444,974.4067147334924,974.7928823104943,971.2988333202352,974.3965964022424,977.1564100603333,973.2651836727165,975.6417722967949,973.6942545340753,974.0666356956957,975.9671317099948,976.0045922282767,975.4871791367688,974.2490893706206,970.5507613464313,974.8905516512989,974.6984032653656,974.93044784743,973.0002473845987,975.6560873199895,975.617266044027,973.6435704580921,973.6893847261174,972.2373957875051,975.7185253762079,973.4901251554242,974.2862630952495
505.2631578947368,973.8342994195281,974.4769121998975,974.6120875515569,974.8677653620856,968.3776562458039,968.8941786634725,973.0651562599177,973.3916839067064,976.0098053131524,972.2997659061039,972.9630402186664,961.4345419715002,973.9578700709832,976.518053295539,974.3810247214764,970.7039577730058,974.3433935088852,975.83919962857,973.9856116366911,975.44549814201,972.8921229647657,975.2605988676634,976.3607954921308,975.3699128473669,975.0800783792663,973.9550651136066,970.885921812376,973.3956399360428,974.8654163075312,975.3871817308014,972.7286008192561,974.8913866309078,977.159984313154,971.4619461766639,973.8257980750446,972.2610316559131,975.7362661733147,973.6225201397913,974.0337259421567
568.421052631579,973.1470121459918,972.919349222745,973.1004967263289,975.0072469899152,967.7839559563469,969.5797561217031,973.5926306478223,970.1025232343449,975.5378564511417,972.3072844827071,973.0479435002079,962.5265485306234,969.392214385883,975.8887903384134,973.8264154290754,971.7647630927638,974.4077314349202,975.9967399355627,973.9815670254713,975.5590327488553,972.6358058000413,974.6171540683868,975.6387441846175,974.5910216217206,975.3835140722256,973.8031401855153,971.759280423697,973.8570956535675,974.3583679355282,974.5367811940831,970.719040755263,973.5023711346792,976.4054915260433,973.888722027064,971.9510745981651,973.6700003811654,972.5705169539021,973.4986294876486,973.6901586374063
631.578947368421,972.9743787416901,972.0326522242157,973.439720211666,974.3352935370136,967.4433923104017,969.2437140503212,973.3310625917184,966.1647880882939,972.0812445410498,969.9436466390003,971.9505998904351,959.7905985949415,964.9665711254443,976.6234747633604,974.6888164856143,971.1513070325722,973.3456795183182,975.4940702219595,973.5765081826562,975.5377276367777,973.5993963977334,974.3153261753542,974.5706819297164,973.4468661769153,974.8179534705056,974.1840004542062,970.4953072708591,973.9538497383996,973.8477252257784,974.4083530107372,969.2245504416992,973.2474836253531,976.4256607471407,972.0873302132723,964.0371767641612,972.248135624006,969.4238916145243,972.8010745691962,972.8764918478787
694.7368421052631,972.6471387702024,968.952373593561,971.0709901369166,975.3170117095488,969.3341969457421,969.5533575632184,972.7706322733247,960.4557326501111,968.0451174850153,969.0915486460054,972.503988613037,959.2636247111762,961.5771355826349,975.8825433591845,973.8704335149155,970.3606456790783,972.2693284521665,974.7952615436365,973.3852532755242,974.8753148161203,973.0600599109648,973.6594384357116,974.1383685232513,973.7339956367928,974.0948691647882,973.8616832781908,969.5845837671416,971.6089200984707,974.0575832173732,974.7115131580049,968.1974324529167,973.0005226974996,976.5226007134568,971.8893010410388,946.816080019329,972.3126739524135,961.9534655805903,972.7473480594093,970.3386024943104
757.8947368421052,972.572207783425,964.6650983038633,962.747057293068,974.9793080086182,967.9376810888327,969.2706284842926,971.547356823389,957.089675425299,963.442384666423,964.9836765585208,971.8018588340477,956.7792805085448,958.8749488653143,975.8891181513985,973.7468242318131,970.5081693801815,971.6229861814902,972.3671520961598,970.615692940665,974.8797022840699,973.9553829811042,973.9452428986306,972.7729354344374,970.092463166896,973.2384923725599,972.632226429709,968.1703294740661,971.8777640700845,973.8418907882434,974.1168446950778,960.7106109207067,973.2524893148814,976.2504503569675,970.507620050619,919.3435149988557,970.7694222080403,961.8673861203591,972.6506704403454,969.6797561999352
821.0526315789473,972.8117065429688,959.7342529296875,956.0758056640625,973.0691528320312,967.228515625,969.0796508789062,970.537109375,953.3876953125,956.0220169137799,959.45654296875,971.365966796875,957.1531982421875,943.6983642578125,975.5337684768027,973.2377319335938,971.003662109375,971.3948364257812,969.029541015625,970.2928466796875,973.005860872471,973.10009765625,973.2945556640625,971.0243530273438,971.7869262695312,973.941650390625,973.5239868164062,969.3057250976562,971.1805419921875,971.8439331054688,973.71435546875,947.982666015625,972.371826171875,976.480185435535,967.4747314453125,890.6593017578125,967.6087646484375,955.6456298828125,970.9600219726562,963.490966796875
884.2105263157895,972.8117065429688,959.7342529296875,956.0758056640625,973.0691528320312,967.228515625,969.0796508789062,970.537109375,953.3876953125,946.9279413824828,959.45654296875,971.365966796875,957.1531982421875,943.6983642578125,975.5297437781965,973.2377319335938,971.003662109375,971.3948364257812,969.029541015625,970.2928466796875,971.9808093014317,973.10009765625,973.2945556640625,971.0243530273438,971.7869262695312,973.941650390625,973.5239868164062,969.3057250976562,971.1805419921875,971.8439331054688,973.71435546875,947.982666015625,972.371826171875,975.5503528169528,967.4747314453125,890.6593017578125,967.6087646484375,955.6456298828125,970.9600219726562,963.490966796875
947.3684210526316,972.8117065429688,959.7342529296875,956.0758056640625,973.0691528320312,967.228515625,969.0796508789062,970.537109375,953.3876953125,946.6186120261307,959.45654296875,971.365966796875,957.1531982421875,943.6983642578125,975.221923828125,973.2377319335938,971.003662109375,971.3948364257812,969.029541015625,970.2928466796875,972.830322265625,973.10009765625,973.2945556640625,971.0243530273438,971.7869262695312,973.941650390625,973.5239868164062,969.3057250976562,971.1805419921875,971.8439331054688,973.71435546875,947.982666015625,972.371826171875,976.2652587890625,967.4747314453125,890.6593017578125,967.6087646484375,955.6456298828125,970.9600219726562,963.490966796875
1010.5263157894736,972.8117065429688,959.7342529296875,956.0758056640625,973.0691528320312,967.228515625,969.0796508789062,970.537109375,953.3876953125,946.3092826697784,959.45654296875,971.365966796875,957.1531982421875,943.6983642578125,975.221923828125,973.2377319335938,971.003662109375,971.3948364257812,969.029541015625,970.2928466796875,972.830322265625,973.10009765625,973.2945556640625,971.0243530273438,971.7869262695312,973.941650390625,973.5239868164062,969.3057250976562,971.1805419921875,971.8439331054688,973.71435546875,947.982666015625,972.371826171875,976.2652587890625,967.4747314453125,890.6593017578125,967.6087646484375,955.6456298828125,970.9600219726562,963.490966796875
1073.6842105263158,972.8117065429688,959.7342529296875,956.0758056640625,973.0691528320312,967.228515625,969.0796508789062,970.537109375,953.3876953125,945.9999533134263,959.45654296875,971.365966796875,957.1531982421875,943.6983642578125,975.221923828125,973.2377319335938,971.003662109375,971.3948364257812,969.029541015625,970.2928466796875,972.830322265625,973.10009765625,973.2945556640625,971.0243530273438,971.7869262695312,973.941650390625,973.5239868164062,969.3057250976562,971.1805419921875,971.8439331054688,973.71435546875,947.982666015625,972.371826171875,976.2652587890625,967.4747314453125,890.6593017578125,967.6087646484375,955.6456298828125,970.9600219726562,963.490966796875
1136.842105263158,972.8117065429688,959.7342529296875,956.0758056640625,973.0691528320312,967.228515625,969.0796508789062,970.537109375,953.3876953125,945.6906239570741,959.45654296875,971.365966796875,957.1531982421875,943.6983642578125,975.221923828125,973.2377319335938,971.003662109375,971.3948364257812,969.029541015625,970.2928466796875,972.830322265625,973.10009765625,973.2945556640625,971.0243530273438,971.7869262695312,973.941650390625,973.5239868164062,969.3057250976562,971.1805419921875,971.8439331054688,973.71435546875,947.982666015625,972.371826171875,976.2652587890625,967.4747314453125,890.6593017578125,967.6087646484375,955.6456298828125,970.9600219726562,963.490966796875
1200.0,972.8117065429688,959.7342529296875,956.0758056640625,973.0691528320312,967.228515625,969.0796508789062,970.537109375,953.3876953125,945.381294600722,959.45654296875,971.365966796875,957.1531982421875,943.6983642578125,975.221923828125,973.2377319335938,971.003662109375,971.3948364257812,969.029541015625,970.2928466796875,972.830322265625,973.10009765625,973.2945556640625,971.0243530273438,971.7869262695312,973.941650390625,973.5239868164062,969.3057250976562,971.1805419921875,971.8439331054688,973.71435546875,947.982666015625,972.371826171875,976.2652587890625,967.4747314453125,890.6593017578125,967.6087646484375,955.6456298828125,970.9600219726562,963.490966796875
