steps,trial_0,trial_1,trial_2,trial_3
0.0,66.15222930908203,48.22527313232422,58.906982421875,37.908485412597656
63.1578947368421,66.15222930908203,48.22527313232422,58.906982421875,37.908485412597656
126.3157894736842,73.49156100777655,60.80149940190387,197.67795269482264,37.908485412597656
189.4736842105263,526.9210607677783,88.82123750785674,768.4829643684434,37.908485412597656
252.6315789473684,955.3353199917312,519.3266766273066,984.5030298503291,37.908485412597656
315.7894736842105,993.7965137870706,904.26861085508,982.9252288233516,37.908485412597656
378.9473684210526,255.03583465108358,981.216972200577,986.7917391542228,416.3054408294502
442.10526315789474,989.2084419393548,989.2346491117694,989.5790747477477,956.1643484058993
505.2631578947368,990.1573831722775,990.1783348390612,991.6726358089402,989.3048911412238
568.421052631579,298.68562046556485,987.486934669358,989.2294484623646,988.8875728306178
631.578947368421,971.6132475672574,987.0839800798296,991.067908344237,990.1366057438936
694.7368421052631,990.1692517506864,991.5985738837779,990.7757704004689,990.0718039566237
757.8947368421052,989.4510434011945,988.854592730221,988.861439990413,993.8929705330052
821.0526315789473,994.3393810701501,988.242417355598,989.0817709414979,993.1869042500248
884.2105263157895,961.1641302348243,987.965990604738,988.5136542185094,992.8062755076961
947.3684210526316,540.619805267615,989.1771464558418,990.1438052762393,993.3175094583322
1010.5263157894736,991.8116118076487,959.177779994234,992.7065427552058,994.9502901765914
1073.6842105263158,989.7527843161681,987.4708185518715,991.435302734375,989.0316196720859
1136.842105263158,986.6366577148438,988.7634887695312,991.435302734375,994.287727986634
1200.0,986.6366577148438,988.7634887695312,991.435302734375,749.1323941411412
