steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10
0.0,1.0558538436889648,0.6361699104309082,0.38501423597335815,0.8380434513092041,0.9005861282348633,0.1755567342042923,0.9702805876731873,1.3307170867919922,1.1153843402862549,0.6386434435844421,28.80093002319336
63.1578947368421,1.0542182536645246,0.623174181303831,8.206028433213266,0.8380434513092041,0.9139216919114111,0.2538300703970146,0.9668576614047726,1.2953835796395181,6.470365800017117,0.6307477694429867,28.80093002319336
126.3157894736842,16.349689741703557,1.1832256044875966,97.98036621493682,0.8380434513092041,1.1122119908872614,68.22446212424566,33.48872233231445,5.629812345819012,100.40623609332653,51.74730577567166,28.80093002319336
189.4736842105263,84.41096026296565,1.2177632910168859,119.64542624946696,9.81261509342383,48.67081048273404,100.37866248589147,71.28267971908292,46.02310293322845,258.06715851666235,89.70161228468389,33.009070581888615
252.6315789473684,107.3374024475822,1.2994081481806408,112.8766677719294,84.58983222245726,92.39004586340506,106.73672880855084,95.37381953852666,59.6545441595143,244.54771774259646,106.33691718511332,95.51718338730383
315.7894736842105,108.52173147252694,1.262399070150194,116.28008370398062,110.11607279784505,140.0449656190144,101.7207110823394,97.87379214413356,64.3659968329827,269.7526907246553,116.49301066791861,108.39766613708873
378.9473684210526,121.50593964110699,74.22362200960995,133.9820167955028,128.8603676609967,139.10758863892354,110.32404870142993,116.16410053417326,71.043001786994,282.59188951211354,137.2707644004244,119.35257228591256
442.10526315789474,120.37723110679968,68.84979454355694,130.15812924644493,126.29563347750903,152.22684115023412,124.67827090779842,144.56458689892946,86.38282543564044,282.11610217430723,149.68517717078166,126.61489465978414
505.2631578947368,146.54056330325247,83.4027842942922,135.91866505948366,138.55267966054174,162.05972207209877,136.8587226287235,228.43937338266363,92.16747785551149,292.648713815689,154.5981734402041,128.11567755516086
568.421052631579,160.67548426774596,87.91187759510595,140.7351489729139,129.28505697390227,179.05947330674633,115.01219842090867,251.68051187348513,90.69488199496094,294.6781987063558,159.77548325983295,122.44065966024056
631.578947368421,162.0442352294922,106.25605010986328,141.44175720214844,128.70514800579937,176.353515625,140.146484375,262.2718505859375,90.54715728759766,297.06268310546875,180.43426513671875,136.35184547317445
694.7368421052631,162.0442352294922,106.25605010986328,141.44175720214844,143.6538450901029,176.353515625,140.146484375,262.2718505859375,90.54715728759766,297.06268310546875,180.43426513671875,137.47234040433665
757.8947368421052,162.0442352294922,106.25605010986328,141.44175720214844,166.154541015625,176.353515625,140.146484375,262.2718505859375,90.54715728759766,297.06268310546875,180.43426513671875,136.8013458251953
821.0526315789473,162.0442352294922,106.25605010986328,141.44175720214844,166.154541015625,176.353515625,140.146484375,262.2718505859375,90.54715728759766,297.06268310546875,180.43426513671875,136.8013458251953
884.2105263157895,162.0442352294922,106.25605010986328,141.44175720214844,166.154541015625,176.353515625,140.146484375,262.2718505859375,90.54715728759766,297.06268310546875,180.43426513671875,136.8013458251953
947.3684210526316,162.0442352294922,106.25605010986328,141.44175720214844,166.154541015625,176.353515625,140.146484375,262.2718505859375,90.54715728759766,297.06268310546875,180.43426513671875,136.8013458251953
1010.5263157894736,162.0442352294922,106.25605010986328,141.44175720214844,166.154541015625,176.353515625,140.146484375,262.2718505859375,90.54715728759766,297.06268310546875,180.43426513671875,136.8013458251953
1073.6842105263158,162.0442352294922,106.25605010986328,141.44175720214844,166.154541015625,176.353515625,140.146484375,262.2718505859375,90.54715728759766,297.06268310546875,180.43426513671875,136.8013458251953
1136.842105263158,162.0442352294922,106.25605010986328,141.44175720214844,166.154541015625,176.353515625,140.146484375,262.2718505859375,90.54715728759766,297.06268310546875,180.43426513671875,136.8013458251953
1200.0,162.0442352294922,106.25605010986328,141.44175720214844,166.154541015625,176.353515625,140.146484375,262.2718505859375,90.54715728759766,297.06268310546875,180.43426513671875,136.8013458251953
