steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18
0.0,793.6044921875,856.736328125,903.4482421875,785.8857421875,788.630859375,849.1337890625,875.4501953125,926.314453125,886.0654296875,906.9609375,909.0986328125,889.01171875,834.255859375,869.8271484375,898.1435546875,885.0546875,933.1611328125,881.158203125,891.9580078125
63.1578947368421,916.4437094307334,927.9620964624554,954.623749633359,944.2334647184906,942.055411621678,933.9709592243179,875.4501953125,955.4937048674088,936.9484384632659,942.2493655714824,933.669172279251,943.8463355065454,945.2088479243179,869.8271484375,936.5345120296324,962.4556948207975,951.3085322055315,951.7375705007735,953.1995478422781
126.3157894736842,932.1043799338366,965.6832880641224,962.7867076465672,955.7304758508244,946.3857213638897,963.2878120235583,956.7904488169551,965.4007779137062,954.8857190896409,958.4967112417063,960.4924909002215,964.1652660654299,956.0245002141696,936.5521899364803,956.3124291643157,970.4281502701531,968.2112818991798,962.8540578450732,969.0029205890897
189.4736842105263,954.1669419168076,970.9650156594307,960.5582443595254,960.8342798422866,966.0242364511573,963.9514051740499,935.1521206759469,967.7606755550846,951.5312936896468,971.335132788302,965.9845618708332,968.9209768894397,960.8823484052791,965.9040002835497,969.1720645003037,970.2354088499948,965.7642528084134,969.7366314212123,970.3500278035223
252.6315789473684,967.2490989410057,966.6947409673836,969.6494755684979,953.4639884260977,961.9064454629473,965.4574714301692,970.8634375969434,970.0992947521089,967.9399428007152,970.8038583943503,960.8355996949725,971.3536521952078,969.2801631007297,966.5734093283385,964.633962042497,969.7914011357733,951.316170997065,960.2321123706905,960.9897040100356
315.7894736842105,969.8146278588541,965.2155941461305,969.3119969351068,967.4449503246042,964.3663224788216,969.7758989613375,966.8485701991964,970.0472571400128,969.7169400221253,964.6220633929262,971.8130255500605,969.904238048999,973.0138159557932,951.8371406788996,969.6741191582128,975.5854019199062,972.990259803611,969.0859191673197,971.5434908863505
378.9473684210526,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,968.8879412866235,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,965.1524440939766,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
442.10526315789474,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
505.2631578947368,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
568.421052631579,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
631.578947368421,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
694.7368421052631,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
757.8947368421052,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
821.0526315789473,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
884.2105263157895,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
947.3684210526316,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
1010.5263157894736,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
1073.6842105263158,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
1136.842105263158,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
1200.0,971.7041015625,962.83984375,970.830078125,962.5078125,969.89453125,972.3583984375,975.125,971.064453125,970.810546875,968.982421875,969.5341796875,970.2314453125,971.8251953125,967.3623046875,972.2451171875,970.49609375,958.38671875,970.767578125,969.982421875
