steps,trial_0,trial_1,trial_2,trial_3
0.0,33.136104583740234,29.29393768310547,11.672356605529785,24.85891342163086
63.1578947368421,33.136104583740234,29.29393768310547,11.672356605529785,24.85891342163086
126.3157894736842,30.00596723425093,23.44317647549504,16.7129628152706,24.85891342163086
189.4736842105263,18.26509869241853,27.444913824114245,22.530871387805906,24.85891342163086
252.6315789473684,21.751047860847414,31.079462987703923,34.58121586894643,24.85891342163086
315.7894736842105,34.24799020873353,19.059645110367995,32.493144249208484,24.85891342163086
378.9473684210526,32.422726632741906,38.86224411130948,23.678045701342356,22.737717386574083
442.10526315789474,55.219372757258554,42.51056518443898,46.55307394420654,16.631698051938457
505.2631578947368,70.23855970345187,50.08771833520948,64.87460659792173,25.36531341103726
568.421052631579,60.34034274554893,78.78259348276981,64.87967678049237,34.967207732423134
631.578947368421,74.50114890250703,68.50394836170574,59.73349933172286,28.07749820825051
694.7368421052631,56.068302580682484,48.47460914128348,44.13224248039132,38.2576586693998
757.8947368421052,53.24141574447751,38.526586814059726,48.6663362579198,52.59409688826545
821.0526315789473,63.73333618951632,39.77482341050268,41.05785542283069,68.41871620328325
884.2105263157895,64.35945137447146,38.6076527002981,41.97896889351581,55.537229768421604
947.3684210526316,75.3109140846807,37.20257058223964,37.71478185858266,53.918560834736354
1010.5263157894736,55.58464491220246,37.062854246502575,45.78847954971012,49.08271588297188
1073.6842105263158,50.076501712892075,39.156368255615234,39.51251402591691,73.19187176384028
1136.842105263158,56.49132537841797,39.156368255615234,43.057071685791016,86.33333563706441
1200.0,56.49132537841797,39.156368255615234,43.057071685791016,79.82891268054038
