steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45
0.0,-3.3722357749938965,-3.4669435024261475,-2.6520583629608154,-3.4410202503204346,-3.0079755783081055,-2.7309021949768066,-3.2768428325653076,-3.6672377586364746,-2.9908506870269775,-2.605586290359497,-2.790125608444214,-3.5483670234680176,-2.628736734390259,-3.8423306941986084,-3.613260507583618,-4.043254375457764,-3.991417407989502,-3.356724977493286,-2.582390308380127,-3.771132230758667,-3.251248598098755,-3.401262044906616,-3.0318472385406494,-3.432936906814575,-3.221065044403076,-3.0527305603027344,-2.9370625019073486,-2.6734180450439453,-2.9846036434173584,-3.4345529079437256,-3.150561809539795,-3.0869765281677246,-3.1885008811950684,-3.0705177783966064,-3.0232818126678467,-3.3072073459625244,-3.595620632171631,-2.711538791656494,-3.4124560356140137,-3.1005356311798096,-3.255845785140991,-3.91489839553833,-3.483246326446533,-2.4032366275787354,-2.9848978519439697,-3.4536261558532715
63.1578947368421,-3.3722357749938965,-3.4669435024261475,-2.6520583629608154,-3.4410202503204346,-3.0079755783081055,-2.7309021949768066,-3.2768428325653076,-3.6672377586364746,-2.9908506870269775,-2.605586290359497,-2.790125608444214,-3.5483670234680176,-2.628736734390259,-3.8423306941986084,-3.613260507583618,-4.043254375457764,-3.991417407989502,-3.356724977493286,-2.582390308380127,-3.771132230758667,-3.251248598098755,-3.401262044906616,-3.0318472385406494,-3.432936906814575,-3.221065044403076,-3.0527305603027344,-2.9370625019073486,-2.6734180450439453,-2.9846036434173584,-3.4345529079437256,-3.150561809539795,-3.0869765281677246,-3.1885008811950684,-3.0705177783966064,-3.0232818126678467,-3.3072073459625244,-3.595620632171631,-2.711538791656494,-3.4124560356140137,-3.1005356311798096,-3.255845785140991,-3.91489839553833,-3.483246326446533,-2.4032366275787354,-2.9848978519439697,-3.4536261558532715
126.3157894736842,-3.3722357749938965,-3.4669435024261475,-2.6520583629608154,-3.4410202503204346,-3.0079755783081055,-2.7309021949768066,-3.2768428325653076,-3.6672377586364746,-2.9908506870269775,-2.605586290359497,-2.790125608444214,-3.5483670234680176,-2.628736734390259,-3.8423306941986084,-3.613260507583618,-4.043254375457764,-3.991417407989502,-3.356724977493286,-2.582390308380127,-3.771132230758667,-3.251248598098755,-3.401262044906616,-3.0318472385406494,-3.432936906814575,-3.221065044403076,-3.0527305603027344,-2.9370625019073486,-2.6734180450439453,-2.9846036434173584,-3.4345529079437256,-3.150561809539795,-3.0869765281677246,-3.1885008811950684,-3.0705177783966064,-3.0232818126678467,-3.3072073459625244,-3.595620632171631,-2.711538791656494,-3.4124560356140137,-3.1005356311798096,-3.255845785140991,-3.91489839553833,-3.483246326446533,-2.4032366275787354,-2.9848978519439697,-3.4536261558532715
189.4736842105263,-3.3722357749938965,-3.4669435024261475,-2.6520583629608154,-3.4410202503204346,-3.0079755783081055,-2.7309021949768066,-3.2768428325653076,-3.6672377586364746,-2.9908506870269775,-2.605586290359497,-2.790125608444214,-3.5483670234680176,-2.628736734390259,-3.8423306941986084,-3.613260507583618,-4.043254375457764,-3.991417407989502,-3.356724977493286,-2.582390308380127,-3.771132230758667,-3.251248598098755,-3.401262044906616,-3.0318472385406494,-3.432936906814575,-3.221065044403076,-3.0527305603027344,-2.9370625019073486,-2.6734180450439453,-2.9846036434173584,-3.4345529079437256,-3.150561809539795,-3.0869765281677246,-3.1885008811950684,-3.0705177783966064,-3.0232818126678467,-3.3072073459625244,-3.595620632171631,-2.711538791656494,-3.4124560356140137,-3.1005356311798096,-3.255845785140991,-3.91489839553833,-3.483246326446533,-2.4032366275787354,-2.9848978519439697,-3.4536261558532715
252.6315789473684,-3.3722357749938965,-3.4669435024261475,-2.6520583629608154,-3.4410202503204346,-3.0079755783081055,-2.7309021949768066,-3.2768428325653076,-3.6672377586364746,-2.9908506870269775,-2.605586290359497,-2.790125608444214,-3.5483670234680176,-2.628736734390259,-3.8423306941986084,-3.613260507583618,-4.043254375457764,-3.991417407989502,-3.356724977493286,-2.582390308380127,-3.771132230758667,-3.251248598098755,-3.401262044906616,-3.0318472385406494,-3.432936906814575,-3.221065044403076,-3.0527305603027344,-2.9370625019073486,-2.6734180450439453,-2.9846036434173584,-3.4345529079437256,-3.150561809539795,-3.0869765281677246,-3.1885008811950684,-3.0705177783966064,-3.0232818126678467,-3.3072073459625244,-3.595620632171631,-2.711538791656494,-3.4124560356140137,-3.1005356311798096,-3.255845785140991,-3.91489839553833,-3.483246326446533,-2.4032366275787354,-2.9848978519439697,-3.4536261558532715
315.7894736842105,-3.3722357749938965,-3.4669435024261475,-2.6520583629608154,-3.4410202503204346,-3.0079755783081055,-2.7309021949768066,-3.2768428325653076,-3.6672377586364746,-2.9908506870269775,-2.605586290359497,-2.790125608444214,-3.5483670234680176,-2.628736734390259,-3.8423306941986084,-3.613260507583618,-4.043254375457764,-3.991417407989502,-3.356724977493286,-2.582390308380127,-3.771132230758667,-3.251248598098755,-3.401262044906616,-3.0318472385406494,-3.432936906814575,-3.221065044403076,-3.0527305603027344,-2.9370625019073486,-2.6734180450439453,-2.9846036434173584,-3.4345529079437256,-3.150561809539795,-3.0869765281677246,-3.1885008811950684,-3.0705177783966064,-3.0232818126678467,-3.3072073459625244,-3.595620632171631,-2.711538791656494,-3.4124560356140137,-3.1005356311798096,-3.255845785140991,-3.91489839553833,-3.483246326446533,-2.4032366275787354,-2.9848978519439697,-3.4536261558532715
378.9473684210526,-3.3722357749938965,-3.4669435024261475,-2.6520583629608154,-3.4410202503204346,-3.0079755783081055,-2.7309021949768066,-3.2768428325653076,-3.6672377586364746,-2.9908506870269775,-2.605586290359497,-2.790125608444214,-3.5483670234680176,-2.628736734390259,-3.8423306941986084,-3.613260507583618,-4.043254375457764,-3.991417407989502,-3.356724977493286,-2.582390308380127,-3.771132230758667,-3.251248598098755,-3.401262044906616,-3.0318472385406494,-3.432936906814575,-3.221065044403076,-3.0527305603027344,-2.9370625019073486,-2.6734180450439453,-2.9846036434173584,-3.4345529079437256,-3.150561809539795,-3.0869765281677246,-3.1885008811950684,-3.0705177783966064,-3.0232818126678467,-3.3072073459625244,-3.595620632171631,-2.711538791656494,-3.4124560356140137,-3.1005356311798096,-3.255845785140991,-3.91489839553833,-3.483246326446533,-2.4032366275787354,-2.9848978519439697,-3.4536261558532715
442.10526315789474,-3.3722357749938965,-1.7127190645070252,-2.5158180793551352,-1.7562898155395756,-1.5468389629619015,-1.5644224575160892,-3.2768428325653076,-1.9786556244770979,-1.1014266594390976,-2.44094246526785,-2.6862088775722874,-3.0068320840532947,-1.3202220630851547,-3.947145933528047,-2.910708402761445,-2.325765860314177,-3.529311082336384,-3.5529271527343695,-1.3060868346909582,-3.2498970987400355,-2.964630816641073,-3.401262044906616,-3.0318472385406494,-1.4543800086153469,-2.6034864040096837,-1.6001751077304505,-1.627107944358166,-1.223727109985632,-3.1624975616282405,-2.858634804070826,-3.087326148388431,-2.4027512310797885,-1.2235669519066514,-3.0705177783966064,-3.0232818126678467,-1.0287725794722178,-3.595620632171631,-0.9528505386161485,-1.6815794239618274,-3.1005356311798096,-3.014040186179729,-2.013177367448267,-1.594985636085996,-2.4449740196494427,-1.881742214070062,-3.708306538812157
505.2631578947368,-3.3722357749938965,1.1472025226967864,-2.288632543978567,0.9361211083406342,0.8309819809177288,0.2960611846301866,-3.2768428325653076,0.7681635534408571,2.1044723242709855,-2.1581384635848133,-2.513476943078997,-2.041377366043585,0.805254601646324,-4.123357015752568,-1.5437026099878444,0.5467100816079045,-2.624579037861289,-3.904582112495203,0.787350825270309,-2.398771854771985,-2.4355706788323195,-3.401262044906616,-3.0318472385406494,1.7626684976890399,-1.599380485583875,0.7261282139650622,0.4690570378461185,1.145130031840937,-3.4725862015615876,-1.77258469843781,-2.970853086505299,-1.2650169873973647,1.9954414336834185,-3.0705177783966064,-3.0232818126678467,2.65004721638764,-3.595620632171631,1.8287902120652433,1.1281589376896477,-3.1005356311798096,-2.595250719988662,1.096538626788477,1.521090872114745,-2.522406358346473,-0.10111403057573742,-4.11238524295892
568.421052631579,-3.3722357749938965,4.007124109900601,-2.061447008601998,3.6285320322208463,3.208802924797361,2.1565448267764635,-3.2768428325653076,3.514982731358815,5.310371307981072,-1.8753344619017764,-2.340745008585706,-1.0759226480338744,2.930731266377805,-4.2995680979770885,-0.17669681721424224,3.4191860235299885,-1.7198469933861933,-4.256237072256036,2.8807884852315784,-1.547646610803934,-1.906510541023565,-3.401262044906616,-3.0318472385406494,4.97971700399343,-0.5952745671580653,3.0524315356605767,2.5652220200504043,3.513987173667508,-3.782674841494935,-0.6865345928047932,-2.8543800246221673,-0.12728274371493997,5.214449819273492,-3.0705177783966064,-3.0232818126678467,6.3288670122475015,-3.595620632171631,4.610430962746637,3.9378972993411256,-3.1005356311798096,-2.1764612537975943,4.206254621025224,4.637167380315489,-2.599838697043503,1.679514152918589,-4.5164639471056836
631.578947368421,-3.3722357749938965,6.111971641362989,-0.6962390202862461,5.39349078485083,5.468712400333626,3.5847003358620957,-3.2768428325653076,5.846655344083225,7.470091257210528,-0.6696163246957278,-2.1680130740924155,-0.2451237424029462,4.8130808945838695,-2.940149102225663,1.4950720419834205,5.864800644804403,-0.22457285323372933,-3.2581058280105983,4.680266870286548,-0.3535928867903493,-0.5965537003061673,-3.401262044906616,-3.0318472385406494,7.219634611269269,0.9628072255942479,5.136746999896376,4.686406232172349,5.331922129142226,-2.1611605447319957,1.1392348068763178,-2.4729763254345114,1.5213809653321761,7.39405247227297,-3.0705177783966064,-3.0232818126678467,8.595831220968364,-3.595620632171631,6.524778828400404,6.374470973177931,-3.1005356311798096,-0.891061918804096,6.608585885661433,6.842732370217085,-1.1214178320190145,3.6996282964372225,-2.702590649818995
694.7368421052631,-3.3722357749938965,7.305853452534235,1.9915475456498086,6.127442629803388,7.5883465060453,4.578810957428448,-3.2768428325653076,7.688270171520845,8.241127114690691,1.7242412914032035,-1.9952811395991248,0.39291469587283634,6.411080316706393,0.23256107634403644,3.7268176281707555,7.759007243386205,2.3685038852801674,-0.226020402294016,6.119901643693126,1.210212712647745,1.987313966253653,-3.401262044906616,-3.0318472385406494,8.298872424358457,3.175210810895203,6.948507716961312,6.835345328326969,6.494979661679633,2.076515297142241,4.193328776749637,-1.6957304696654625,3.762137402248722,8.31987028913031,-3.0705177783966064,-3.0232818126678467,9.230133913235782,-3.595620632171631,7.510332822961983,8.37152260247696,-3.1005356311798096,1.5137662082695917,8.150573235797093,7.911387456348701,2.921232771136215,6.0010414355006425,1.2570432572681156
757.8947368421052,-3.3722357749938965,8.499735263705482,4.679334111585864,6.861394474755945,9.707980611756975,5.5729215789948015,-3.2768428325653076,9.529884998958465,9.012162972170856,4.118098907502135,-1.822549205105834,1.0309531341486187,8.009079738828916,3.4052712549137354,5.95856321435809,9.653213841968006,4.961580623794064,2.8060650234225664,7.559536417099704,2.7740183120858397,4.571181632813473,-3.401262044906616,-3.0318472385406494,9.378110237447647,5.387614396196158,8.760268434026248,8.98428442448159,7.658037194217041,6.3141911390164775,7.2474227466229575,-0.9184846138964138,6.002893839165268,9.24568810598765,-3.0705177783966064,-3.0232818126678467,9.864436605503203,-3.595620632171631,8.495886817523562,10.36857423177599,-3.1005356311798096,3.918594335343279,9.692560585932753,8.980042542480318,6.963883374291445,8.302454574564063,5.216677164355227
821.0526315789473,-3.3722357749938965,9.527339815370116,7.056289033589519,7.812614185388072,11.127770863085049,6.8560630532124085,-3.2768428325653076,10.897128123054406,9.691147345066481,5.561657186279734,-1.6498172706125436,2.168176097668859,9.326632478488758,5.3999467470716,7.543444302591678,11.179728235801399,7.1850529385251845,5.706905729105434,8.802051996063303,4.654216887804419,6.60690159467494,-3.401262044906616,-3.0318472385406494,10.075710928912487,7.505763754971269,10.281901742438697,10.53220864287866,8.613902313407577,9.49484101516091,9.804142305268746,0.5028886804892692,7.73622225567083,9.971413899316541,-3.0705177783966064,-3.0232818126678467,10.46634794900094,-3.595620632171631,8.909241998818057,12.011725329690886,-3.1005356311798096,6.175026315647646,10.910956386098707,9.889571784677575,10.029575413767356,9.945481866031496,8.175957012754502
884.2105263157895,-3.273770274198229,10.155164758662734,8.77881388188796,9.220941451688454,10.903616940230664,8.627467359869554,-2.3575041043577256,11.166670269074336,10.121973799428458,4.686874731178539,-1.4770853361192526,4.715454979339851,10.006357053865466,4.9080095742326515,6.377191789778079,11.73578587762973,7.819483377723826,8.192735320211366,9.558831160196329,7.129232974269327,6.666731350386953,-0.6550452898351797,-0.7368447620243734,9.88319708536244,9.40615909014423,11.177203416443945,10.821518471290414,9.089856577384625,9.900473926197225,10.618467460221439,3.8176656623329412,8.404456498222194,10.222262353919698,-3.392534716295388,-0.49394929674385324,10.99616117182726,-3.4667333627768047,8.179037283007506,12.837745384943176,-2.9415623495167136,8.069373562655693,11.342116457263025,10.396801542281025,9.550403924003527,10.077184192136363,9.537689422746272
947.3684210526316,-3.143218296091553,10.78298970195535,10.501338730186397,10.62926871798883,10.679463017376282,10.398871666526695,0.02453697507626762,11.436212415094264,10.552800253790435,3.812092276077344,-1.304353401625962,7.262733861010839,10.686081629242175,4.416072401393704,5.210939276964482,12.291843519458062,8.453913816922466,10.678564911317295,10.31561032432935,9.60424906073423,6.726561106098966,2.805093272412921,2.226882058054123,9.690683241812394,11.306554425317188,12.07250509044919,11.110828299702167,9.565810841361671,10.30610683723354,11.43279261517413,7.132442644176608,9.072690740773556,10.473110808522854,-3.7802485546107953,2.5482397632101836,11.525974394653579,-3.2400393400618257,7.448832567196957,13.663765440195464,-2.7114078191090805,9.963720809663737,11.77327652842734,10.904031299884474,9.0712324342397,10.20888651824123,10.89942183273804
1010.5263157894736,-3.0126663179848774,11.314989402858767,11.233882495115424,11.696028788842451,10.740195786794226,11.851377314670653,2.406578054510261,11.651582387173313,10.92730119678693,3.5953199668449893,-1.1316214671326714,9.598724244063163,11.286160830186411,4.137435666863683,4.112925122395416,12.75771960730683,9.107157595117476,12.932743443626794,11.036236460488608,11.566774362147989,6.826583937619252,6.265231834661023,5.19060887813262,9.540658350890498,12.94005225707033,12.796776145132778,11.474060311337649,9.537366699220225,10.629504011680986,12.214554491189913,10.111910062235763,9.602669286700706,10.682610177799475,-4.167962392926203,5.5904288231642205,11.761270291818878,-3.013345317346847,7.222108632014,14.25157965252563,-2.481253288701448,11.367477186333158,11.960831433813434,11.421994530898571,8.687642811380194,10.332913382150908,11.652736719424217
