steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39
0.0,305.29742431640625,732.191162109375,608.380859375,247.75686645507812,572.9765625,919.8199462890625,999.6428833007812,842.2710571289062,978.014404296875,802.168212890625,979.7080688476562,608.779296875,341.76287841796875,466.3602294921875,671.7936401367188,562.2223510742188,797.4638671875,490.77838134765625,998.5595703125,624.9783935546875,977.365478515625,951.7737426757812,728.69189453125,862.0257568359375,826.0845336914062,973.1876220703125,993.87255859375,589.0717163085938,453.718017578125,448.40557861328125,623.615478515625,985.0584716796875,383.30645751953125,380.177001953125,654.9559326171875,509.2734375,345.377685546875,449.39935302734375,893.0186767578125,480.01458740234375
63.1578947368421,959.6446314922259,937.589506804974,623.4804873714419,193.0042208027475,572.9765625,440.26280893760077,946.8327171872821,659.2592051780459,903.7157323294251,999.1855166263894,416.6213661763321,874.6083108706687,992.878370829966,998.1794283818771,671.7936401367188,998.6351241500215,968.9156363711695,839.4577435061716,996.50258191657,999.7315314498717,999.6957847939415,951.7737426757812,996.6047286556582,455.0911680868859,980.6636741529029,993.5213713849025,999.2263242527657,535.8721958295678,983.3213435249702,996.6154111309748,322.0447012602667,931.0370933367212,535.4118578702432,616.7601656820956,498.3108022146182,929.1990625410369,606.8646662981487,997.66331498469,754.9723039239852,480.01458740234375
126.3157894736842,899.7654236287877,850.2857753980761,985.1371400068733,997.2195491316019,999.4402541514663,997.5657684076671,212.90919674676795,997.6838180997543,967.6876351001365,925.7698920987926,503.0755611428552,983.8146620100508,908.1837178671917,999.287290480448,707.2375323056201,999.6028232131315,999.8222472766734,802.475312669737,999.8031850302434,907.0884469203136,990.7537284188086,997.7642314184961,998.4729824816585,999.7698290220594,985.942156805711,999.795781781316,314.22134231675227,998.8126772754374,499.59977186515147,999.539784884988,271.8729185579879,999.8019584875954,181.20268822502192,943.5772655421417,894.4482496421933,642.8481777571785,646.56331301803,700.1733547169395,999.0796044167453,647.3279506043555
189.4736842105263,992.218606797942,995.3901093956599,969.887491664911,578.3085568178916,998.893225774772,984.2630484029386,345.849203958066,889.083572301359,282.42854921558137,999.7894111413293,996.8218559378122,989.8211967278042,996.9095683890888,996.9186662890774,999.6795145672636,998.2574732160568,992.2600831316604,999.2859424774211,976.8485492407533,999.6164417644577,999.251872879358,996.3175939135141,999.7341858847275,661.0254379553927,991.2098602903808,999.5106456256253,999.3584519667435,515.2554299551821,672.3285540867337,997.1067968439005,897.7509977210584,999.3518366202578,998.6968125795161,999.683777162208,747.1799660911939,728.0390514343449,999.769841466697,998.166346004661,999.7975123924703,999.3959896215711
252.6315789473684,626.8718101058896,999.7368475780648,995.4368446547338,688.113697856932,998.4122196300935,945.4442333260587,961.0842321599646,997.9567252728772,864.3153615726613,643.1618821719894,999.7027709972261,710.5752181461473,999.7471248001405,634.9857503128173,510.9920294972476,998.856990510881,999.7073311793622,768.9290958395582,999.7960028756276,999.5793525510131,991.9615256270453,999.7355831768298,998.8800549951579,999.6942211564899,999.748672786771,706.7210436457169,962.7450217700315,996.9833811321063,999.7184720663995,999.4459675420136,999.2041384093976,897.0066210793503,999.788729712794,999.2035166869429,598.7709781638808,979.2446736214795,997.085814599548,986.9859519863026,999.6065462684313,992.5166609188881
315.7894736842105,408.306522114872,723.4095850444735,714.8898701220368,836.5912429121219,999.7185911238744,996.2287724311687,945.2721176181601,999.378312421163,999.7760908620797,999.4732809350209,656.8325114038246,916.3554506114922,830.0917029486923,998.1946302987378,526.897439008378,999.6009071939819,607.9599946433182,975.4153314496394,999.7486839552523,999.7352688032004,999.5083507041835,999.6515880600741,999.829356416624,999.6720455694146,986.2037785797515,999.6088372867641,973.6444730097193,998.5619859450292,999.1411745651397,999.746579590775,982.9976073737635,999.8227710660399,997.9194421701977,785.591683802477,666.8436247109477,979.472746251284,960.370101085727,999.7669834884817,999.3257593831864,963.2827046790338
378.9473684210526,999.7056884765625,999.5216064453125,610.7466430664062,999.8075561523438,999.7558416435149,999.8082885742188,999.8056640625,999.3759765625,999.7459716796875,999.7109375,999.06982421875,999.8023681640625,993.737548828125,347.856689453125,762.2373677750488,999.8035278320312,999.7803344726562,999.8120727539062,999.82373046875,999.804931640625,999.8238525390625,999.8258258836827,999.739501953125,788.365478515625,999.1016845703125,994.1790771484375,999.649169921875,999.0341796875,999.626220703125,999.5896606445312,999.7792358398438,355.4141845703125,999.7759399414062,318.7249450683594,673.419921875,235.50445556640625,999.7825927734375,999.3696899414062,999.7791137695312,990.168053045586
442.10526315789474,999.7056884765625,999.5216064453125,610.7466430664062,999.8075561523438,999.7650146484375,999.8082885742188,999.8056640625,999.3759765625,999.7459716796875,999.7109375,999.06982421875,999.8023681640625,993.737548828125,347.856689453125,999.2628784179688,999.8035278320312,999.7803344726562,999.8120727539062,999.82373046875,999.804931640625,999.8238525390625,999.638427734375,999.739501953125,788.365478515625,999.1016845703125,994.1790771484375,999.649169921875,999.0341796875,999.626220703125,999.5896606445312,999.7792358398438,355.4141845703125,999.7759399414062,318.7249450683594,673.419921875,235.50445556640625,999.7825927734375,999.3696899414062,999.7791137695312,419.25732421875
505.2631578947368,999.7056884765625,999.5216064453125,610.7466430664062,999.8075561523438,999.7650146484375,999.8082885742188,999.8056640625,999.3759765625,999.7459716796875,999.7109375,999.06982421875,999.8023681640625,993.737548828125,347.856689453125,999.2628784179688,999.8035278320312,999.7803344726562,999.8120727539062,999.82373046875,999.804931640625,999.8238525390625,999.638427734375,999.739501953125,788.365478515625,999.1016845703125,994.1790771484375,999.649169921875,999.0341796875,999.626220703125,999.5896606445312,999.7792358398438,355.4141845703125,999.7759399414062,318.7249450683594,673.419921875,235.50445556640625,999.7825927734375,999.3696899414062,999.7791137695312,419.25732421875
568.421052631579,999.7056884765625,999.5216064453125,610.7466430664062,999.8075561523438,999.7650146484375,999.8082885742188,999.8056640625,999.3759765625,999.7459716796875,999.7109375,999.06982421875,999.8023681640625,993.737548828125,347.856689453125,999.2628784179688,999.8035278320312,999.7803344726562,999.8120727539062,999.82373046875,999.804931640625,999.8238525390625,999.638427734375,999.739501953125,788.365478515625,999.1016845703125,994.1790771484375,999.649169921875,999.0341796875,999.626220703125,999.5896606445312,999.7792358398438,355.4141845703125,999.7759399414062,318.7249450683594,673.419921875,235.50445556640625,999.7825927734375,999.3696899414062,999.7791137695312,419.25732421875
