steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36
0.0,11.156391143798828,10.807920455932617,8.812761306762695,9.716477394104004,11.280070304870605,13.52845573425293,8.649725914001465,6.858755111694336,7.592777729034424,11.095888137817383,11.464485168457031,12.926987648010254,10.15839958190918,10.015148162841797,15.091547966003418,9.332725524902344,13.993780136108398,8.262819290161133,16.17703628540039,14.300286293029785,11.570650100708008,8.978133201599121,11.213071823120117,11.40949821472168,10.921483039855957,13.65697956085205,11.394563674926758,9.973983764648438,9.737068176269531,13.689395904541016,9.222774505615234,11.169979095458984,8.67032241821289,16.54590606689453,8.20002555847168,8.325860977172852,8.136468887329102
63.1578947368421,11.156391143798828,10.807920455932617,8.812761306762695,9.716477394104004,11.280070304870605,13.52845573425293,8.649725914001465,6.858755111694336,7.592777729034424,11.095888137817383,11.464485168457031,12.926987648010254,10.15839958190918,10.015148162841797,15.091547966003418,9.332725524902344,13.993780136108398,8.262819290161133,16.17703628540039,14.300286293029785,11.570650100708008,8.978133201599121,11.213071823120117,11.40949821472168,10.921483039855957,13.65697956085205,11.394563674926758,9.973983764648438,9.737068176269531,13.689395904541016,9.222774505615234,11.169979095458984,8.67032241821289,16.54590606689453,8.20002555847168,8.325860977172852,8.136468887329102
126.3157894736842,23.005641868181904,13.337699361539997,13.615544195925263,13.892516228843899,15.933621465622114,14.903099997512218,10.37917209400797,9.514992344357937,12.043569880082483,14.937585987259501,12.838451103231826,16.643900364638448,14.68659980408389,30.74254190932661,14.006884473469155,11.878631166647498,16.17200283611027,12.103248418233187,17.791999271001632,14.300286293029785,11.570650100708008,12.812283729398175,12.85583933720392,49.7877341619188,14.833827862613738,13.65697956085205,11.394563674926758,12.406192926640907,21.18817750330004,27.484901478142312,12.989983122096639,15.946844263881648,11.890650058401322,27.401740726054925,10.951195589369348,10.47941301486599,13.238769086299815
189.4736842105263,121.35968572755317,28.417136860517363,30.101923557336267,33.07031043960978,61.89076771783044,50.418128889384754,18.33621727153201,23.542753159162306,18.06471645757324,70.34554733815901,33.25673437302008,55.3603652889808,32.83611871137394,136.14856591986413,21.583597568451648,31.46174782689223,44.155063261905696,26.617110934190954,28.32975649444247,14.300286293029785,11.570650100708008,23.01330326643585,119.42404097388335,194.11025212702376,96.78154410339998,13.65697956085205,11.394563674926758,83.93935157657353,122.98877968133242,118.63196595162951,23.535174504219917,125.70875268413035,34.037269641469216,136.3814064208886,51.29088828273593,25.212500008077626,41.74372020442436
252.6315789473684,233.47010751725395,139.24796052026184,53.24810082469785,157.83561712571793,171.00625662515375,173.39872312078649,178.4410462272866,153.54989949922765,42.819263969603675,167.97978186183596,195.5880263504409,146.41852510584926,75.99266625724172,236.9716839831363,38.70937728517539,143.84989079509955,189.58873701467945,55.498136035493694,78.9787397369945,14.300286293029785,11.570650100708008,28.959150289285596,232.48033761668123,223.14061275683363,166.84940931256102,13.65697956085205,11.394563674926758,192.11886408618278,214.9894527410469,174.57330663171396,30.837926949320515,246.6353743071541,155.44660223155938,264.690834405588,137.20057443860065,58.99569402088312,152.4266798420493
315.7894736842105,294.4561465196869,255.39309631860056,188.27202921862866,221.13399102340387,220.38714820846062,272.42075424049455,267.27952165101556,218.15220220486992,167.90474070566694,213.9896793878787,297.99342926820543,171.52716301485992,169.16514259632714,247.74529612904882,45.22777685283412,233.9308260715027,270.6659105860164,154.97102518321492,181.9078327492059,14.300286293029785,11.570650100708008,63.34082769655622,272.43427683456156,385.5504258485938,168.3200255088098,13.65697956085205,11.394563674926758,252.9275059346422,280.3488746648915,181.12720603900706,157.7947938024754,267.5058005601076,254.25918142697742,388.87904029834175,181.62348964128975,192.70233620424534,199.2831139447714
378.9473684210526,301.6540860246288,276.359068593122,174.80023150436764,302.8752001108388,267.7316093135395,383.4043884668797,310.89157258293295,336.4912003801834,199.17547944965952,279.8398544411815,345.7060753600564,219.05998361079705,203.75482409706348,419.63222168346465,141.81479376434908,284.05325111200386,344.81415978431903,200.10279924178354,224.58838166620865,29.027836495735855,15.098104454136529,185.70003757965043,16.141345863934465,463.16965709714333,181.48542853024182,14.263157848901796,16.892507997591313,316.86293859000745,333.41004355551,208.11512013874125,280.05927788495717,347.8184813132966,330.3282013717461,433.4136787950523,209.67503333503024,225.1002263954013,334.85229907382393
442.10526315789474,439.96840439187,362.5166695250478,194.84565421388572,347.7034379619213,300.72603220114013,428.50301943759933,344.6539930413804,396.35956629179844,216.8324824332295,343.21540454336485,378.5213479039453,261.356351520095,263.15386371583634,482.19042611935646,242.79367067454925,340.7826502424614,413.90512455255697,270.88109938855825,253.2076724265696,170.83295920255847,18.263584379539004,248.71282187377585,110.19833837840703,544.7763468805739,223.04065444490536,18.66091081606754,108.60612708682017,369.5300760344505,342.35164839796505,268.4638714696722,328.20975363614946,425.41288791697383,418.6411781570039,524.909919068795,265.5034200781087,253.41774041659377,423.3233318118619
505.2631578947368,517.0138715197355,395.4513535864568,339.4559532851307,375.4004134577423,362.26594909150964,476.79518826966495,385.92679843028566,454.2746201733526,238.3903319780226,399.558163531259,417.3620313943582,330.843439836646,331.9233480314005,530.5969973098113,266.6935546152275,397.4594779020318,477.79497515830195,396.4401216081628,298.41439326403406,296.5096269770355,34.154705223992565,292.4526717220126,259.2998843786641,582.1511771567918,309.1745967974703,16.944079637097033,167.6950997743597,433.1090155956383,416.90754254247094,319.3172062126107,368.86476006395026,446.1593364226202,470.0200190888429,579.4701350923369,325.03331520451536,258.41664114380796,507.972063568125
568.421052631579,570.4539816750525,439.3750886967733,383.8118916273143,401.2557929562005,396.4523269265582,508.4662582256156,426.0087341087434,107.65737508957557,271.8566704190529,434.7506971430717,455.42836870700194,398.9262334943693,395.86788111778196,577.0569366049559,287.0653146619372,451.0942137918874,538.7512008584472,451.6876717301698,395.19116716556874,334.11131327299097,73.3159163460733,326.65320003414155,316.24558859207787,612.3102308534178,381.0724287181986,67.58358803860773,175.95335583973747,494.7585620632818,396.95636584872955,366.99778284739773,400.9360186757338,518.5739883419327,509.68877357834424,635.5664635622826,367.3129876028687,352.0829346264163,564.6183568129876
