steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51,trial_52,trial_53
0.0,60.76123046875,62.76953125,774.7646484375,78.779296875,745.22216796875,65.0322265625,58.82421875,62.5791015625,57.80419921875,62.90673828125,60.59814453125,63.125,752.318359375,616.12841796875,708.24267578125,64.64111328125,633.71875,193.32666015625,66.484375,56.86962890625,62.03857421875,65.958984375,55.23583984375,62.14892578125,61.1884765625,801.2890625,799.4111328125,73.20166015625,58.64990234375,62.5517578125,63.42236328125,646.16748046875,73.36181640625,50.50634765625,744.46533203125,66.63623046875,70.9521484375,457.091796875,57.2890625,803.96484375,811.25048828125,66.1357421875,795.7099609375,56.70703125,785.12841796875,55.91455078125,63.76611328125,70.892578125,527.73828125,804.97607421875,55.7763671875,766.6982421875,450.0478515625,58.66650390625
63.1578947368421,65.05726266523608,58.30008789979111,821.6369716930136,67.72764287367482,820.4944442447185,57.844484809359585,58.82421875,64.05398970987223,66.80113117081062,64.29226094077009,60.58615768203608,67.1745783341593,825.3935955744679,616.12841796875,821.5556232809116,58.52132173662902,778.8539792644809,824.8617038796657,64.32076419749197,66.52291839102138,63.55764725374616,71.49418028501765,65.36609833056626,66.15827063510417,61.1884765625,817.3874196808378,819.123619042934,73.20166015625,58.64990234375,69.27521462108295,67.89379240032757,646.16748046875,63.94570523520633,50.50634765625,822.4743784178889,66.45260991500191,65.47681309462997,457.091796875,56.48392571795647,822.6398692281986,824.9688495676548,71.33412432477238,818.169941921338,62.30100485548139,820.5527849723528,57.17800402432393,63.253684501845605,70.892578125,614.8889422541488,815.9852011040434,264.55776447864673,827.9530082883276,795.6624541540682,271.07457126578004
126.3157894736842,1.00530238449979,16.014933029600037,811.6538304046891,15.362416935117537,824.1835130160777,52.445060494026144,58.09926533706509,43.509277349179,37.33331608775613,0.770034339771496,66.63689232581311,55.272431034437886,828.9278295418674,814.9091944825291,826.0718198110096,49.694745659478684,828.1234952433725,824.705810004228,15.88272070475383,45.23668842170089,9.43153789650562,817.1967814420302,807.200603913808,17.507380562037625,796.1637779708102,813.7155384076647,816.1743666925457,63.20804475472078,55.36652260538882,55.104839975468764,11.820565285203763,814.1357536363132,0.8024152214916748,65.56781874886619,822.04143238497,817.1120919496977,0.7934752033076015,799.0096918897581,48.31285371166523,822.508285405694,829.5101186784528,39.2092509044956,820.2538032460399,14.001594746530575,814.9439632238901,21.984457738871605,43.06694281044951,58.64033551574678,813.2158691122986,822.6482421173118,822.7929781661308,821.0683975150255,799.6043285387605,813.0360428501847
189.4736842105263,0.6997938812536957,0.765766757284462,823.8873410489705,0.7769846710700461,812.3796154849989,0.6509709209253193,39.46349036549355,0.7739557624990167,0.8577343921055568,0.8103789082484003,0.8329858571493648,0.8965704119216626,816.2833092926318,813.3145922840755,807.5508174260797,0.8578426056079789,823.2755327168205,816.6191704953799,0.7560684485549332,0.8242846412068252,0.8749659660053234,809.5587619937837,815.0108485415936,0.8207099512106995,812.2248008193521,820.8434387552855,806.6240322607907,0.7596939762571792,0.7628412984278924,0.9610765545008846,0.7017528197359763,824.3855936812566,0.8928610049195953,0.8772709797422333,818.1961282546498,809.4737329792847,0.831821177146539,791.1095183268438,0.7484414126492912,803.8093539782565,824.0016913165912,0.896942504615489,806.0937652327797,0.9846861954146345,820.5373906677758,0.6280524573034977,0.8196562289162235,7.645150032319249,808.2641574046891,820.6827234494417,815.0274664336995,818.5942401578869,789.353751863125,819.9130015349033
252.6315789473684,0.888671875,0.8297727743262764,810.9145588152275,0.7454477859632265,809.4297325089171,0.7475152234421079,0.9502367276629492,0.7317581359498464,0.8150785240349125,0.86328125,0.8914529426969162,0.8332686470843832,817.7414822002333,807.5652773674085,814.2194944404248,0.8956397214611564,820.7847593684739,813.5643122447965,0.8970503487165163,0.8044426705094994,0.7265525664669285,805.7597087915807,809.7106198915156,0.770338958282461,816.5624681225022,810.0935229331674,811.1449444261397,0.8251407841393471,0.895099275695444,0.7248926194269065,0.8937684001125107,807.3179687579992,0.85302734375,0.809603094467464,815.054749930771,807.742352351892,0.81201171875,785.9862795648128,0.7740392468638863,814.9038237456851,811.5488827760717,0.7508439259851597,817.9536488691227,0.6864352570498817,803.3127976577339,0.8222057826958612,0.853018892194346,0.9125157271679498,799.8903590374003,809.8714093781748,813.2264925665519,810.9228266161127,786.6791218014338,812.1480913752741
315.7894736842105,0.888671875,0.7138671875,797.10498046875,0.7255859375,815.7998046875,0.7646484375,0.6550489487432107,0.70849609375,0.78857421875,0.86328125,0.6659512667849793,0.89453125,805.91650390625,813.8732069523038,807.73828125,0.6982421875,819.18408203125,813.98046875,0.9326171875,0.7919921875,0.70361328125,806.47314453125,807.4697265625,0.7421875,811.3366028543163,810.38134765625,806.3125,0.7120138814778131,0.74853515625,0.71142578125,0.8994140625,804.6682435019266,0.85302734375,0.811684074387427,802.142578125,802.64453125,0.81201171875,782.6105483350033,0.94091796875,802.083984375,801.82373046875,0.75927734375,811.83984375,0.8056640625,811.1767578125,0.69384765625,0.84765625,0.8029299457720623,799.89453125,805.08056640625,808.94091796875,809.56396484375,780.60107421875,812.20556640625
378.9473684210526,0.888671875,0.7138671875,797.10498046875,0.7255859375,815.7998046875,0.7646484375,0.87158203125,0.70849609375,0.78857421875,0.86328125,0.78369140625,0.89453125,805.91650390625,804.60986328125,807.73828125,0.6982421875,819.18408203125,813.98046875,0.9326171875,0.7919921875,0.70361328125,806.47314453125,807.4697265625,0.7421875,802.20849609375,810.38134765625,806.3125,0.97998046875,0.74853515625,0.71142578125,0.8994140625,800.93408203125,0.85302734375,0.8359375,802.142578125,802.64453125,0.81201171875,783.51953125,0.94091796875,802.083984375,801.82373046875,0.75927734375,811.83984375,0.8056640625,811.1767578125,0.69384765625,0.84765625,0.72021484375,799.89453125,805.08056640625,808.94091796875,809.56396484375,780.60107421875,812.20556640625
442.10526315789474,0.888671875,0.7138671875,797.10498046875,0.7255859375,815.7998046875,0.7646484375,0.87158203125,0.70849609375,0.78857421875,0.86328125,0.78369140625,0.89453125,805.91650390625,804.60986328125,807.73828125,0.6982421875,819.18408203125,813.98046875,0.9326171875,0.7919921875,0.70361328125,806.47314453125,807.4697265625,0.7421875,802.20849609375,810.38134765625,806.3125,0.97998046875,0.74853515625,0.71142578125,0.8994140625,800.93408203125,0.85302734375,0.8359375,802.142578125,802.64453125,0.81201171875,783.51953125,0.94091796875,802.083984375,801.82373046875,0.75927734375,811.83984375,0.8056640625,811.1767578125,0.69384765625,0.84765625,0.72021484375,799.89453125,805.08056640625,808.94091796875,809.56396484375,780.60107421875,812.20556640625
505.2631578947368,0.888671875,0.7138671875,797.10498046875,0.7255859375,815.7998046875,0.7646484375,0.87158203125,0.70849609375,0.78857421875,0.86328125,0.78369140625,0.89453125,805.91650390625,804.60986328125,807.73828125,0.6982421875,819.18408203125,813.98046875,0.9326171875,0.7919921875,0.70361328125,806.47314453125,807.4697265625,0.7421875,802.20849609375,810.38134765625,806.3125,0.97998046875,0.74853515625,0.71142578125,0.8994140625,800.93408203125,0.85302734375,0.8359375,802.142578125,802.64453125,0.81201171875,783.51953125,0.94091796875,802.083984375,801.82373046875,0.75927734375,811.83984375,0.8056640625,811.1767578125,0.69384765625,0.84765625,0.72021484375,799.89453125,805.08056640625,808.94091796875,809.56396484375,780.60107421875,812.20556640625
568.421052631579,0.888671875,0.7138671875,797.10498046875,0.7255859375,815.7998046875,0.7646484375,0.87158203125,0.70849609375,0.78857421875,0.86328125,0.78369140625,0.89453125,805.91650390625,804.60986328125,807.73828125,0.6982421875,819.18408203125,813.98046875,0.9326171875,0.7919921875,0.70361328125,806.47314453125,807.4697265625,0.7421875,802.20849609375,810.38134765625,806.3125,0.97998046875,0.74853515625,0.71142578125,0.8994140625,800.93408203125,0.85302734375,0.8359375,802.142578125,802.64453125,0.81201171875,783.51953125,0.94091796875,802.083984375,801.82373046875,0.75927734375,811.83984375,0.8056640625,811.1767578125,0.69384765625,0.84765625,0.72021484375,799.89453125,805.08056640625,808.94091796875,809.56396484375,780.60107421875,812.20556640625
