steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10
0.0,0.0,0.0,34.0830078125,0.0,0.0,3.8017578125,0.0,0.0,0.0,0.0,0.0
63.1578947368421,124.90502538812927,0.0,34.0830078125,89.59789514978876,40.322518252711575,260.573337980647,3.7612055018308777,31.699132950662907,2.5360791908571323,2.0515704313007577,234.99153997974497
126.3157894736842,423.13671614431547,722.0396203194298,179.4868283356301,772.6128779247542,809.2552962952669,809.4039217222619,765.6295534197208,692.6357943276182,562.02504845294,703.8791884993445,390.32093632990836
189.4736842105263,828.5174869813283,648.3178296026169,849.3455743123207,35.72648820514124,804.6208129908132,815.8919161783831,829.9167411624292,771.7568600038318,117.9038172878204,638.1012221343327,817.802584249668
252.6315789473684,848.4179444274512,203.91249019173156,849.7371475203531,163.98501180098694,815.219434776382,819.5880580840848,636.5246276391015,719.6903439548954,815.401514640884,844.256267445587,770.2121387425959
315.7894736842105,849.427734375,0.004276118528737322,34.024006890641566,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
378.9473684210526,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
442.10526315789474,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
505.2631578947368,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
568.421052631579,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
631.578947368421,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
694.7368421052631,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
757.8947368421052,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
821.0526315789473,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
884.2105263157895,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
947.3684210526316,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
1010.5263157894736,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
1073.6842105263158,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
1136.842105263158,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
1200.0,849.427734375,1.1259765625,20.1943359375,850.62109375,820.484375,0.0,10.9912109375,772.21875,818.599609375,0.0,702.884765625
