steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17
0.0,63.3740234375,588.8505859375,384.8271484375,538.7041015625,60.806640625,336.9248046875,527.7900390625,50.970703125,556.8857421875,524.1201171875,595.1875,26.7900390625,79.798828125,48.2890625,378.927734375,115.0546875,69.4169921875,42.04296875
63.1578947368421,817.782880791036,804.8910179773287,829.1900257544407,827.7478895777848,831.3214609942951,710.7869282194251,825.6625691081855,832.8966814091735,831.7284513874095,837.1448846852379,363.4796562482836,821.6694441829566,79.798828125,809.4225126990513,378.927734375,822.5981851728749,810.778111518797,831.6900102092153
126.3157894736842,835.0838479464315,818.3957914561178,838.3284987653611,829.2812972215781,841.5464708248652,806.0636166060391,827.0588221118804,836.632247346007,839.9326679753484,839.2939306532844,812.583203376241,838.2980424981108,835.3534627856337,830.8265595982085,839.9333389991772,812.8318516248484,839.2819183820494,840.5581996101192
189.4736842105263,830.187264022713,830.4547173909552,828.1871916073678,839.6261340431372,843.7727905592943,838.803249145638,835.1472536687254,836.2555531671508,842.5175689854287,838.4622567550276,838.0266968195918,841.5047791199406,836.834468049496,838.324616007264,833.8975429624663,838.4798089658564,841.5994428084418,842.6628083191144
252.6315789473684,840.020895458738,804.7155325470385,838.3969350792311,833.9732150900353,847.5779808416887,840.4163697043535,840.9942670791427,794.6058396481166,775.7720650962175,841.1725626527575,842.5975238324485,839.2793718925195,841.3972495437542,837.6797346141005,840.9736666024457,816.3970104528458,840.5951194025906,839.6585972530418
315.7894736842105,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,837.0087623176305,844.7060546875,840.3685616810386,836.8173828125,841.3447265625,837.4931640625
378.9473684210526,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
442.10526315789474,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
505.2631578947368,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
568.421052631579,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
631.578947368421,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
694.7368421052631,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
757.8947368421052,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
821.0526315789473,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
884.2105263157895,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
947.3684210526316,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
1010.5263157894736,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
1073.6842105263158,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
1136.842105263158,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
1200.0,841.6435546875,842.3583984375,837.9599609375,834.0166015625,836.8837890625,839.0576171875,836.6064453125,777.6806640625,835.15625,838.4638671875,840.0908203125,837.8642578125,834.1337890625,844.7060546875,836.6806640625,836.8173828125,841.3447265625,837.4931640625
