steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17
0.0,-3.9901130199432373,-3.611506700515747,-3.8337979316711426,-3.7323501110076904,-3.7701501846313477,-4.335084438323975,-3.786058187484741,-3.9078638553619385,-3.7491705417633057,-3.855907917022705,-3.643343210220337,-3.963111639022827,-4.017278671264648,-4.0739970207214355,-3.277601480484009,-3.81912899017334,-4.080981731414795,-3.9180703163146973
63.1578947368421,-3.9901130199432373,-3.611506700515747,-3.8337979316711426,-3.7323501110076904,-3.7701501846313477,-4.335084438323975,-3.786058187484741,-3.9078638553619385,-3.7491705417633057,-3.855907917022705,-3.643343210220337,-3.963111639022827,-4.017278671264648,-4.0739970207214355,-3.277601480484009,-3.81912899017334,-4.080981731414795,-3.9180703163146973
126.3157894736842,-3.9901130199432373,-3.611506700515747,-3.8337979316711426,-3.7323501110076904,-3.7701501846313477,-4.335084438323975,-3.786058187484741,-3.9078638553619385,-3.7491705417633057,-3.855907917022705,-3.643343210220337,-3.963111639022827,-4.017278671264648,-4.0739970207214355,-3.277601480484009,-3.81912899017334,-4.080981731414795,-3.9180703163146973
189.4736842105263,-3.9901130199432373,-3.611506700515747,-3.8337979316711426,-3.7323501110076904,-3.7701501846313477,-4.335084438323975,-3.786058187484741,-3.9078638553619385,-3.7491705417633057,-3.855907917022705,-3.643343210220337,-3.963111639022827,-4.017278671264648,-4.0739970207214355,-3.277601480484009,-3.81912899017334,-4.080981731414795,-3.9180703163146973
252.6315789473684,-3.9901130199432373,-3.611506700515747,-3.8337979316711426,-3.7323501110076904,-3.7701501846313477,-4.335084438323975,-3.786058187484741,-3.9078638553619385,-3.7491705417633057,-3.855907917022705,-3.643343210220337,-3.963111639022827,-4.017278671264648,-4.0739970207214355,-3.277601480484009,-3.81912899017334,-4.080981731414795,-3.9180703163146973
315.7894736842105,-3.9901130199432373,-3.611506700515747,-3.8337979316711426,-3.7323501110076904,-3.7701501846313477,-4.335084438323975,-3.786058187484741,-3.9078638553619385,-3.7491705417633057,-3.855907917022705,-3.643343210220337,-3.963111639022827,-4.017278671264648,-4.0739970207214355,-3.277601480484009,-3.81912899017334,-4.080981731414795,-3.9180703163146973
378.9473684210526,-3.9901130199432373,-3.611506700515747,-3.8337979316711426,-3.7323501110076904,-3.7701501846313477,-4.335084438323975,-3.786058187484741,-3.9078638553619385,-3.7491705417633057,-3.855907917022705,-3.643343210220337,-3.963111639022827,-4.017278671264648,-4.0739970207214355,-3.277601480484009,-3.81912899017334,-4.080981731414795,-3.9180703163146973
442.10526315789474,-0.7179173707034727,-3.611506700515747,-0.637995679569852,-3.7323501110076904,-1.3173807524270273,-1.7111100041355978,-0.930621235186202,-1.3875160667544058,0.5681765853879428,0.3727804977386997,0.2440458099947138,-3.963111639022827,-0.88909427008522,0.05227183430604754,-0.4585231854765266,-0.7600124804450967,0.05977436531271785,-0.9679296090392993
505.2631578947368,4.1295503045440345,-3.611506700515747,4.1036373624660785,-3.7323501110076904,2.4705510902153156,2.510675882262009,3.3949912773366755,2.676404536160055,5.496466807953285,5.199957897067401,4.686617969213016,-3.963111639022827,3.8754406873245957,4.6864802724907015,3.778367268821701,3.838693732365832,4.76183400969075,3.4840998689121987
568.421052631579,8.977017979791547,-3.611506700515747,8.845270404502013,-3.7323501110076904,6.258482932857662,6.73246176865962,7.720603789859558,6.740325139074519,10.42475703051863,10.027135296396107,9.129190128431322,-3.963111639022827,8.639975644734415,9.320688710675359,8.015257723119934,8.437399945176765,9.463893654068785,7.9361293468637015
631.578947368421,11.875846530229715,-3.611506700515747,11.52711029405863,-3.7323501110076904,9.054764086029442,9.79879046662839,10.806254494158772,9.802169588945537,12.258463468448637,12.230746513588564,11.226865444214427,-3.963111639022827,11.6895774729022,11.591230207859123,10.824883197069706,11.500403457808332,11.712629302517332,11.002222357324607
694.7368421052631,13.148693504560912,-3.611506700515747,12.50003403143879,-3.7323501110076904,10.824604983200384,11.596665488436324,12.660045482079457,11.709179017916103,13.555130005226271,13.88440169730962,12.86641786344168,-3.963111639022827,13.157733766065903,13.42120640083377,12.34027084182095,13.176713963985314,13.511569309362944,12.826649789625195
757.8947368421052,14.421540478892108,-3.611506700515747,13.47295776881895,-3.7323501110076904,12.594445880371328,13.394540510244259,14.513836470000143,13.616188446886671,14.851796542003903,15.538056881030679,14.505970282668933,-3.963111639022827,14.625890059229604,15.251182593808418,13.855658486572192,14.8530244701623,15.310509316208554,14.651077221925782
821.0526315789473,15.605137812788604,-2.0271544819940885,14.635287770406036,-3.7323501110076904,14.319728905565213,15.132296450745546,16.154093663862756,15.269730602121744,16.285253510714004,16.9322188102525,16.024559405200552,-3.963111639022827,16.06553561562116,16.759296267436532,15.290620186898387,16.280836745457663,16.66330692669369,16.379052982278075
884.2105263157895,16.661060100027765,2.515652826631846,16.065855128902815,-0.7144431008135763,15.956379797680867,16.74689934086094,17.416457372330463,16.41818822523303,17.747030143139504,18.254116019642137,17.513717909964463,-0.7927786293460133,17.458742554121898,18.19416692302722,16.597898289111043,17.307588616977775,17.906265068266656,17.955700815438437
947.3684210526316,17.716982387266928,7.058460135257773,17.49642248739959,3.4768249860196754,17.593030689796517,18.361502230976328,18.67882108079817,17.566645848344315,19.208806775565005,19.576013229031776,19.00287641472837,3.887708897867242,18.851949492622627,19.629037578617904,17.905176391323696,18.334340488497887,19.149223209839622,19.532348648598795
1010.5263157894736,18.86909071612017,10.625143491525838,19.057078569027514,7.668093072852926,19.2102446745101,19.90738440945576,20.005557567259288,18.742600235157564,20.797063905757454,20.799833730118927,20.42784880080238,8.568196425080497,20.199880512549765,21.150812808642257,19.30195940256766,19.522825374560146,20.380280631187876,20.932920210893162
1073.6842105263158,20.2772569876076,11.867031919894343,20.954131151995817,10.564773273493497,20.73813361073267,21.137127041018744,21.57473858026062,20.02761561042056,22.41671089359458,21.98823148528203,21.833879090799908,11.646730950977538,21.404583568744236,22.698639073172775,20.968254932155112,21.219116236826245,21.607577314172136,21.786617288244848
1136.842105263158,21.685423259095028,13.108920348262846,22.851183734964113,12.465993157710132,22.26602254695524,22.36686967258173,23.143919593261952,21.312630985683562,24.0363578814317,23.176629240445124,23.23990938079743,13.251082141237575,22.609286624938704,24.24646533770329,22.634550461742563,22.915407099092345,22.834873997156393,22.640314365596538
1200.0,23.041314379256573,14.479420816425689,24.586747387746673,14.367213041926767,23.770159431731255,23.590480703360615,24.647573320691837,22.593580042598646,24.918495061435554,24.249101470675832,24.33525442879286,14.855433331497611,23.803445798437018,25.213673546848813,24.18234772080476,24.51242291629101,23.986368183707114,23.501209405995795
