steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46
0.0,998.6574096679688,994.7939453125,799.5411987304688,576.6427001953125,334.9747009277344,984.4901123046875,994.3092041015625,988.5470581054688,751.129638671875,997.1875,997.1912841796875,998.970703125,981.9188232421875,997.6559448242188,924.23388671875,985.4117431640625,997.568115234375,946.0159912109375,921.390869140625,999.6842651367188,975.24365234375,997.13037109375,999.686767578125,985.4427490234375,997.4468994140625,549.7435302734375,802.3603515625,962.2222290039062,994.7225341796875,621.5245361328125,575.5082397460938,997.2933959960938,931.3125,994.80029296875,420.27008056640625,994.5537109375,965.2694702148438,997.7490234375,980.34130859375,988.0396728515625,901.7210693359375,973.4685668945312,986.3319702148438,961.7552490234375,740.8474731445312,998.6732177734375,424.7684326171875
63.1578947368421,999.8209159851293,999.8210738843653,999.7919717595217,999.6452405000805,334.9747009277344,999.5857585738861,999.8167454809332,999.8114434153903,751.129638671875,999.7778713728854,998.9466388194548,999.8263126313079,998.0650889532315,999.6768507067517,999.7775586889542,999.5617456526646,999.749587027456,999.8138668409299,999.7605311588222,999.605128872687,999.663795886701,999.4591820091815,999.7751239133967,999.5157300871886,999.7946578057396,999.8127633373263,999.8012886641322,999.8299400673707,999.7747330663127,999.7827483797082,999.283134891141,999.7830694704326,981.761824172762,999.7953131474621,420.27008056640625,999.5828844836517,965.2694702148438,999.8360872915948,999.7870267269399,999.570524102539,999.7832104320204,973.4685668945312,999.8203531111211,999.7258651418981,999.6303222062045,999.784048904515,999.810204245493
126.3157894736842,955.9631243850322,999.8099238349988,999.776054457848,999.7019435085292,999.7603496809671,999.2947585299938,998.4893954884759,999.6987551882509,999.7754421997477,999.649562600892,999.3143120860697,995.2704746162317,999.5728750284344,998.9874404009921,998.6044218701836,999.7541059789736,999.581230313599,999.5977052178665,999.8198593973577,999.8115369263068,996.5592161238441,922.5937592852886,999.6685839511837,999.8247144268305,999.7618474765765,999.6392751669565,999.1661535365462,999.828239828491,999.346732678904,996.0971505674121,999.8210592986031,999.8294724768517,999.7074267997526,985.0555118043933,999.7066625339605,999.7494232145995,999.7073511327569,999.1833365000397,997.73535398168,999.4547382177926,999.7669005177212,999.5445163429038,999.8176781449855,999.5217598985032,999.830487392392,999.6528135001198,999.6720252956327
189.4736842105263,999.7701384079037,999.2221110745222,999.8203440518492,999.4950662258976,999.5133444532157,999.7918452610625,999.5646830968225,999.7135072675752,999.7150315044262,999.8101504597302,999.7785110801908,999.7888417108146,999.2026756863071,999.8282429957691,999.0319963762488,999.8154625378555,999.8184164038973,999.8225841114589,998.7603920718176,999.627084093041,999.7116193411429,999.7597851566157,999.4477404076306,999.4718598525201,999.4237627418809,999.7959361305196,999.8241277278725,999.7654052807621,999.8055730704946,999.809073178443,999.5142276683572,999.770518009827,999.8091158957803,997.4033614114065,999.775539407817,999.3849139686936,999.6905569650704,999.7548412807809,999.8029242236881,999.8271322351322,999.5703967435381,999.6573711936841,999.8194379051326,999.8026661787908,999.2640597025679,999.1894919819848,999.6864700263706
252.6315789473684,999.667957714091,999.7747981554504,999.4649445678369,999.6687045875016,999.4338988003543,982.8514854803176,999.5856001494938,999.7249567108344,999.8246029940339,998.9186973404944,999.6413202721692,999.789714420506,998.146346227852,999.680143856132,999.6737537420474,999.8217263716953,999.8202816846446,999.5447856428037,999.5918493168066,999.8166442975797,420.44038509905744,999.7027933616732,999.7525937173267,999.7809489880177,999.4209836292024,999.6308599366421,999.791201449995,999.8177155539819,999.7352923157908,957.2030041851208,999.7852180413339,999.8116610128892,999.8115010874036,999.727710969689,999.7058138442236,999.5455690959835,999.6566747306176,999.8082882195793,999.7306447514874,999.7621806329802,806.7400129619475,999.796384028175,999.7673806447618,999.723563160084,998.0472431468595,999.8259895585546,999.6670881905034
315.7894736842105,999.7793967945423,999.7456673312805,999.6614325237749,999.654333728413,999.7200975881569,999.8311303133537,999.821507256101,999.7745833964789,999.8172327134038,389.3978277295362,999.7235693604966,999.77151972613,999.7584754810579,999.7327914012579,999.4401754515845,999.6781657082237,999.7730957817951,999.7108686335442,999.8234499678898,999.7281077032951,999.8092574793992,999.7946708536141,999.8325697362685,999.8299050206886,999.7211413666045,999.7575694148617,999.7209988095683,999.5192590811869,999.7776456004698,999.7379901274998,999.6852613742313,999.7490179396851,999.770338902197,999.4883225646331,999.7571790066601,999.6868615756532,999.7324043274456,999.8053051855791,999.4348255464427,999.4523273099625,999.7861961869312,999.7838865587657,999.7730788038701,999.7123302765845,999.5144646316256,999.8114661449038,999.291327259778
378.9473684210526,999.77783203125,999.832763671875,999.7874755859375,999.7686767578125,999.7845691861291,999.6692504882812,999.8177490234375,999.8181762695312,999.3228542167609,999.6339111328125,999.8218383789062,999.833984375,999.6524658203125,999.832763671875,999.8251953125,999.808349609375,999.5509033203125,999.736083984375,999.8211059570312,999.833251953125,999.8074951171875,999.62841796875,999.8289184570312,999.780517578125,999.7743530273438,999.8116455078125,999.8101806640625,999.560791015625,999.8234252929688,999.1529541015625,999.721923828125,999.82421875,999.7667236328125,999.8245849609375,999.805762149518,999.7225341796875,999.5057805491125,999.2993774414062,999.642333984375,999.1153564453125,999.8245849609375,999.7613973525072,998.8455810546875,999.6539306640625,999.4078369140625,999.8243408203125,999.0401611328125
442.10526315789474,999.77783203125,999.832763671875,999.7874755859375,999.7686767578125,999.8369140625,999.6692504882812,999.8177490234375,999.8181762695312,999.8302001953125,999.6339111328125,999.8218383789062,999.833984375,999.6524658203125,999.832763671875,999.8251953125,999.808349609375,999.5509033203125,999.736083984375,999.8211059570312,999.833251953125,999.8074951171875,999.62841796875,999.8289184570312,999.780517578125,999.7743530273438,999.8116455078125,999.8101806640625,999.560791015625,999.8234252929688,999.1529541015625,999.721923828125,999.82421875,999.7667236328125,999.8245849609375,999.8311767578125,999.7225341796875,999.6709594726562,999.2993774414062,999.642333984375,999.1153564453125,999.8245849609375,999.8258056640625,998.8455810546875,999.6539306640625,999.4078369140625,999.8243408203125,999.0401611328125
505.2631578947368,999.77783203125,999.832763671875,999.7874755859375,999.7686767578125,999.8369140625,999.6692504882812,999.8177490234375,999.8181762695312,999.8302001953125,999.6339111328125,999.8218383789062,999.833984375,999.6524658203125,999.832763671875,999.8251953125,999.808349609375,999.5509033203125,999.736083984375,999.8211059570312,999.833251953125,999.8074951171875,999.62841796875,999.8289184570312,999.780517578125,999.7743530273438,999.8116455078125,999.8101806640625,999.560791015625,999.8234252929688,999.1529541015625,999.721923828125,999.82421875,999.7667236328125,999.8245849609375,999.8311767578125,999.7225341796875,999.6709594726562,999.2993774414062,999.642333984375,999.1153564453125,999.8245849609375,999.8258056640625,998.8455810546875,999.6539306640625,999.4078369140625,999.8243408203125,999.0401611328125
568.421052631579,999.77783203125,999.832763671875,999.7874755859375,999.7686767578125,999.8369140625,999.6692504882812,999.8177490234375,999.8181762695312,999.8302001953125,999.6339111328125,999.8218383789062,999.833984375,999.6524658203125,999.832763671875,999.8251953125,999.808349609375,999.5509033203125,999.736083984375,999.8211059570312,999.833251953125,999.8074951171875,999.62841796875,999.8289184570312,999.780517578125,999.7743530273438,999.8116455078125,999.8101806640625,999.560791015625,999.8234252929688,999.1529541015625,999.721923828125,999.82421875,999.7667236328125,999.8245849609375,999.8311767578125,999.7225341796875,999.6709594726562,999.2993774414062,999.642333984375,999.1153564453125,999.8245849609375,999.8258056640625,998.8455810546875,999.6539306640625,999.4078369140625,999.8243408203125,999.0401611328125
